"Country or Area";"Year";"Value";"Value Footnotes"
"Jamaica";"1984";"3612356000";""
"Jamaica";"1983";"3468214000";""
"Jamaica";"1982";"2857567000";""
"Jamaica";"1981";"2314813000";""
"Jamaica";"1980";"1925850000";""
"Jamaica";"1979";"1719517000";""
"Jamaica";"1978";"1438095000";""
"Jamaica";"1977";"1698453000";""
"Jamaica";"1976";"1468084000";""
"Jamaica";"1975";"1631095000";""
"Jamaica";"1974";"1451063000";""
"Jamaica";"1973";"1218592000";""
"Jamaica";"1972";"1050174000";""
"Jamaica";"1971";"1017280000";""
"Jamaica";"1970";"981948000";""
"Jordan";"2014";"24255798000";""
"Jordan";"2013";"23173392000";""
"Jordan";"2012";"18484353000";""
"Jordan";"2011";"17668661000";""
"Jordan";"2010";"17073490000";""
"Jordan";"2009";"14427064000";""
"Jordan";"2008";"13969142000";""
"Jordan";"2007";"14991125000";""
"Jordan";"2006";"13981823000";""
"Jordan";"2005";"12903704000";""
"Jordan";"2004";"13047244000";""
"Jordan";"2003";"12650321000";""
"Jordan";"2002";"13015827000";""
"Jordan";"2001";"11885713000";""
"Jordan";"2000";"11062641000";""
"Jordan";"1999";"8106199000";""
"Jordan";"1998";"7560998000";""
"Jordan";"1997";"7313840000";""
"Jordan";"1996";"7380972000";""
"Jordan";"1995";"7655614000";""
"Jordan";"1994";"7548177000";""
"Jordan";"1993";"7625633000";""
"Jordan";"1992";"7946793000";""
"Jordan";"1991";"9699800000";""
"Jordan";"1990";"8332091000";""
"Jordan";"1989";"7316082000";""
"Jordan";"1988";"5918248000";""
"Jordan";"1987";"6261594000";""
"Jordan";"1986";"4831644000";""
"Jordan";"1985";"3943827000";""
"Jordan";"1984";"3281115000";""
"Jordan";"1983";"3015888000";""
"Jordan";"1982";"2648377000";""
"Jordan";"1981";"2186349000";""
"Jordan";"1980";"1866842000";""
"Jordan";"1979";"1417948000";""
"Jordan";"1978";"1110349000";""
"Jordan";"1977";"796334000";""
"Jordan";"1976";"432464000";""
"Jordan";"1975";"342815000";""
"Jordan";"1974";"270699000";""
"Jordan";"1973";"214802000";""
"Jordan";"1972";"180465000";""
"Jordan";"1971";"153349000";""
"Jordan";"1970";"119092000";""
"Kazakhstan";"2014";"157594599000";""
"Kazakhstan";"2013";"149653071000";""
"Kazakhstan";"2012";"135497705000";""
"Kazakhstan";"2011";"124316663000";""
"Kazakhstan";"2010";"119144529000";""
"Kazakhstan";"2009";"109734323000";""
"Kazakhstan";"2008";"106730797000";""
"Kazakhstan";"2007";"96232044000";""
"Kazakhstan";"2006";"74429318000";""
"Kazakhstan";"2005";"43857020000";""
"Kazakhstan";"2004";"33233116000";""
"Kazakhstan";"2003";"23218195000";""
"Kazakhstan";"2002";"18437238000";""
"Kazakhstan";"2001";"15339983000";""
"Kazakhstan";"2000";"12890153000";""
"Kazakhstan";"1999";"6600353000";""
"Kazakhstan";"1998";"6074809000";""
"Kazakhstan";"1997";"4077950000";""
"Kazakhstan";"1996";"2922217000";""
"Kazakhstan";"1995";"3750246000";""
"Kazakhstan";"1994";"2789564000";""
"Kazakhstan";"1993";"1727752000";""
"Kazakhstan";"1992";"34979000";""
"Kenya";"2014";"16179130000";""
"Kenya";"2013";"13654547000";""
"Kenya";"2012";"11758783000";""
"Kenya";"2011";"10491730000";""
"Kenya";"2010";"8811568000";""
"Kenya";"2009";"8600248000";""
"Kenya";"2008";"7619059000";""
"Kenya";"2007";"7535164000";""
"Kenya";"2006";"6693625000";""
"Kenya";"2005";"6495607000";""
"Kenya";"2004";"6988876000";""
"Kenya";"2003";"6933482000";""
"Kenya";"2002";"6185006000";""
"Kenya";"2001";"5568902000";""
"Kenya";"2000";"6189022000";""
"Kenya";"1999";"6525706000";""
"Kenya";"1998";"6824078000";""
"Kenya";"1997";"6465189000";""
"Kenya";"1996";"6813759000";""
"Kenya";"1995";"7309191000";""
"Kenya";"1994";"7124411000";""
"Kenya";"1993";"7111502000";""
"Kenya";"1992";"6898202000";""
"Kenya";"1991";"7453506000";""
"Kenya";"1990";"7055596000";""
"Kenya";"1989";"5889264000";""
"Kenya";"1988";"5809652000";""
"Kenya";"1987";"5783677000";""
"Kenya";"1986";"4603586000";""
"Kenya";"1985";"4181349000";""
"Kenya";"1984";"3511512000";""
"Kenya";"1983";"3628281000";""
"Kenya";"1982";"3367820000";""
"Kenya";"1981";"3228163000";""
"Kenya";"1980";"3386807000";""
"Kenya";"1979";"2720996000";""
"Kenya";"1978";"2173736000";""
"Kenya";"1977";"1658884000";""
"Kenya";"1976";"1493329000";""
"Kenya";"1975";"1290223000";""
"Kenya";"1974";"1152689000";""
"Kenya";"1973";"844708000";""
"Kenya";"1972";"581162000";""
"Kenya";"1971";"497896000";""
"Kenya";"1970";"477531000";""
"Kosovo";"2014";"2242256000";""
"Kosovo";"2013";"2220795000";""
"Kosovo";"2012";"2002396000";""
"Kosovo";"2011";"1699829000";""
"Kosovo";"2010";"1455550000";""
"Kosovo";"2009";"1725716000";""
"Kosovo";"2008";"709873000";""
"Kosovo";"2007";"534738000";""
"Kosovo";"2006";"83296000";""
"Kosovo";"2005";"79136000";""
"Kosovo";"2004";"85988000";""
"Kosovo";"2003";"82276000";""
"Kosovo";"2002";"75274000";""
"Kosovo";"2001";"69583000";""
"Kosovo";"2000";"72140000";""
"Kosovo";"1999";"75994000";""
"Kosovo";"1998";"0";""
"Kosovo";"1997";"0";""
"Kosovo";"1996";"0";""
"Kosovo";"1995";"0";""
"Kosovo";"1994";"0";""
"Kosovo";"1993";"0";""
"Kosovo";"1992";"0";""
"Kosovo";"1991";"0";""
"Kosovo";"1990";"0";""
"Kosovo";"1989";"0";""
"Kosovo";"1988";"0";""
"Kosovo";"1987";"0";""
"Kosovo";"1986";"0";""
"Kosovo";"1985";"0";""
"Kosovo";"1984";"0";""
"Kosovo";"1983";"0";""
"Kosovo";"1982";"0";""
"Kosovo";"1981";"0";""
"Kosovo";"1980";"0";""
"Kosovo";"1979";"0";""
"Kosovo";"1978";"0";""
"Kosovo";"1977";"0";""
"Kosovo";"1976";"0";""
"Kosovo";"1975";"0";""
"Kosovo";"1974";"0";""
"Kosovo";"1973";"0";""
"Kosovo";"1972";"0";""
"Kosovo";"1971";"0";""
"Kosovo";"1970";"0";""
"Kyrgyz Republic";"2014";"7257121000";""
"Kyrgyz Republic";"2013";"6803753000";""
"Kyrgyz Republic";"2012";"6025858000";""
"Kyrgyz Republic";"2011";"5485932000";""
"Kyrgyz Republic";"2010";"4114487000";""
"Kyrgyz Republic";"2009";"4118950000";""
"Kyrgyz Republic";"2008";"3628237000";""
"Kyrgyz Republic";"2007";"2880965000";""
"Kyrgyz Republic";"2006";"2598266000";""
"Kyrgyz Republic";"2005";"2256600000";""
"Kyrgyz Republic";"2004";"2562762000";""
"Kyrgyz Republic";"2003";"2148375000";""
"Kyrgyz Republic";"2002";"1957507000";""
"Kyrgyz Republic";"2001";"1823859000";""
"Kyrgyz Republic";"2000";"1937816000";""
"Kyrgyz Republic";"1999";"1852208000";""
"Kyrgyz Republic";"1998";"1505066000";""
"Kyrgyz Republic";"1997";"1340933000";""
"Kyrgyz Republic";"1996";"1136991000";""
"Kyrgyz Republic";"1995";"609470000";""
"Kyrgyz Republic";"1994";"446759000";""
"Kyrgyz Republic";"1993";"292084000";""
"Kyrgyz Republic";"1992";"5527000";""
"Lao PDR";"2014";"10724348000";""
"Lao PDR";"2013";"9425584000";""
"Lao PDR";"2012";"8168693000";""
"Lao PDR";"2011";"7546585000";""
"Lao PDR";"2010";"6486790000";""
"Lao PDR";"2009";"6382825000";""
"Lao PDR";"2008";"5670262000";""
"Lao PDR";"2007";"5022665000";""
"Lao PDR";"2006";"3806627000";""
"Lao PDR";"2005";"3276601000";""
"Lao PDR";"2004";"2946487000";""
"Lao PDR";"2003";"2507301000";""
"Lao PDR";"2002";"3167467000";""
"Lao PDR";"2001";"2584719000";""
"Lao PDR";"2000";"2535033000";""
"Lao PDR";"1999";"2559998000";""
"Lao PDR";"1998";"2459335000";""
"Lao PDR";"1997";"2325961000";""
"Lao PDR";"1996";"2258223000";""
"Lao PDR";"1995";"2158262000";""
"Lao PDR";"1994";"2071422000";""
"Lao PDR";"1993";"1986718000";""
"Lao PDR";"1992";"1917267000";""
"Lao PDR";"1991";"1872975000";""
"Lao PDR";"1990";"1768539000";""
"Lao PDR";"1989";"1474077000";""
"Lao PDR";"1988";"1328066000";""
"Lao PDR";"1987";"1163999000";""
"Lao PDR";"1986";"870922000";""
"Lao PDR";"1985";"593622000";""
"Lao PDR";"1984";"520892000";""
"Lao PDR";"1983";"453212000";""
"Lao PDR";"1982";"431286000";""
"Lao PDR";"1981";"392653000";""
"Lao PDR";"1980";"352944000";""
"Lao PDR";"1979";"309900000";""
"Lao PDR";"1978";"254376000";""
"Lao PDR";"1977";"172944000";""
"Lao PDR";"1976";"108234000";""
"Lao PDR";"1975";"44232000";""
"Lao PDR";"1974";"41034000";""
"Lao PDR";"1973";"32603000";""
"Lao PDR";"1972";"18802000";""
"Lao PDR";"1971";"15633000";""
"Lao PDR";"1970";"8345000";""
"Latin America & Caribbean (developing only)";"2014";"1346820979680.4";""
"Latin America & Caribbean (developing only)";"2013";"1204572978119.9";""
"Latin America & Caribbean (developing only)";"2012";"1068665216435.5";""
"Latin America & Caribbean (developing only)";"2011";"948455205098.7";""
"Latin America & Caribbean (developing only)";"2010";"827243600065.1";""
"Latin America & Caribbean (developing only)";"2009";"677240568319.8";""
"Latin America & Caribbean (developing only)";"2008";"650340293082.7";""
"Latin America & Caribbean (developing only)";"2007";"613842498552.4";""
"Latin America & Caribbean (developing only)";"2006";"529589653719.7";""
"Latin America & Caribbean (developing only)";"2005";"517447837308.6";""
"Latin America & Caribbean (developing only)";"2004";"544166086050.7";""
"Latin America & Caribbean (developing only)";"2003";"543707478480.9";""
"Latin America & Caribbean (developing only)";"2002";"525377730479.8";""
"Latin America & Caribbean (developing only)";"2001";"528581877991.2";""
"Latin America & Caribbean (developing only)";"2000";"524436993496.7";""
"Latin America & Caribbean (developing only)";"1999";"543256325558.1";""
"Latin America & Caribbean (developing only)";"1998";"529354173174.7";""
"Latin America & Caribbean (developing only)";"1997";"465217076848.2";""
"Latin America & Caribbean (developing only)";"1996";"456324556742";""
"Latin America & Caribbean (developing only)";"1995";"448070691563.8";""
"Latin America & Caribbean (developing only)";"1994";"407824010826.3";""
"Latin America & Caribbean (developing only)";"1993";"382011693413";""
"Latin America & Caribbean (developing only)";"1992";"341170397287.2";""
"Latin America & Caribbean (developing only)";"1991";"335606730381.8";""
"Latin America & Caribbean (developing only)";"1990";"324285722016.3";""
"Latin America & Caribbean (developing only)";"1989";"303651088272.3";""
"Latin America & Caribbean (developing only)";"1988";"310687155255.2";""
"Latin America & Caribbean (developing only)";"1987";"322694567487";""
"Latin America & Caribbean (developing only)";"1986";"293694372401.7";""
"Latin America & Caribbean (developing only)";"1985";"277306332591.1";""
"Latin America & Caribbean (developing only)";"1984";"267521507549.2";""
"Latin America & Caribbean (developing only)";"1983";"256076587400.5";""
"Latin America & Caribbean (developing only)";"1982";"237662321712.3";""
"Latin America & Caribbean (developing only)";"1981";"210243545400.6";""
"Latin America & Caribbean (developing only)";"1980";"173448820129.9";""
"Latin America & Caribbean (developing only)";"1979";"142790072876.8";""
"Latin America & Caribbean (developing only)";"1978";"125482761459.8";""
"Latin America & Caribbean (developing only)";"1977";"103814425149.6";""
"Latin America & Caribbean (developing only)";"1976";"80566243070.3";""
"Latin America & Caribbean (developing only)";"1975";"65568258350.1";""
"Latin America & Caribbean (developing only)";"1974";"52871565092.4";""
"Latin America & Caribbean (developing only)";"1973";"39057077095.9";""
"Latin America & Caribbean (developing only)";"1972";"31982301968.5";""
"Latin America & Caribbean (developing only)";"1971";"25961099495.8";""
"Latin America & Caribbean (developing only)";"1970";"22857419760.8";""
"Lebanon";"2014";"30608412000";""
"Lebanon";"2013";"30946685000";""
"Lebanon";"2012";"28950745000";""
"Lebanon";"2011";"24767153000";""
"Lebanon";"2010";"24590506000";""
"Lebanon";"2009";"24803099000";""
"Lebanon";"2008";"24328157000";""
"Lebanon";"2007";"25642489000";""
"Lebanon";"2006";"25118741000";""
"Lebanon";"2005";"23333604000";""
"Lebanon";"2004";"23133833000";""
"Lebanon";"2003";"19517578000";""
"Lebanon";"2002";"17635405000";""
"Lebanon";"2001";"12899511000";""
"Lebanon";"2000";"10247554000";""
"Lebanon";"1999";"8490679000";""
"Lebanon";"1998";"6972407000";""
"Lebanon";"1997";"5092469000";""
"Lebanon";"1996";"4017529000";""
"Lebanon";"1995";"2974185000";""
"Lebanon";"1994";"2126269000";""
"Lebanon";"1993";"1352403000";""
"Lebanon";"1992";"1811719000";""
"Lebanon";"1991";"1562590000";""
"Lebanon";"1990";"1787050000";""
"Lebanon";"1989";"1031127000";""
"Lebanon";"1988";"993308000";""
"Lebanon";"1987";"963318000";""
"Lebanon";"1986";"866474000";""
"Lebanon";"1985";"876003000";""
"Lebanon";"1984";"866304000";""
"Lebanon";"1983";"920211000";""
"Lebanon";"1982";"725433000";""
"Lebanon";"1981";"621068000";""
"Lebanon";"1980";"510290000";""
"Lebanon";"1979";"277531000";""
"Lebanon";"1978";"184819000";""
"Lebanon";"1977";"53178000";""
"Lebanon";"1976";"39041000";""
"Lebanon";"1975";"45669000";""
"Lebanon";"1974";"49285000";""
"Lebanon";"1973";"56394000";""
"Lebanon";"1972";"61560000";""
"Lebanon";"1971";"68095000";""
"Lebanon";"1970";"64232000";""
"Lesotho";"2014";"876327000";""
"Lesotho";"2013";"885185000";""
"Lesotho";"2012";"860216000";""
"Lesotho";"2011";"797556000";""
"Lesotho";"2010";"778038000";""
"Lesotho";"2009";"756330000";""
"Lesotho";"2008";"694569000";""
"Lesotho";"2007";"683486000";""
"Lesotho";"2006";"655438000";""
"Lesotho";"2005";"667297000";""
"Lesotho";"2004";"772436000";""
"Lesotho";"2003";"708755000";""
"Lesotho";"2002";"659574000";""
"Lesotho";"2001";"602410000";""
"Lesotho";"2000";"676690000";""
"Lesotho";"1999";"687189000";""
"Lesotho";"1998";"688209000";""
"Lesotho";"1997";"672946000";""
"Lesotho";"1996";"701225000";""
"Lesotho";"1995";"684359000";""
"Lesotho";"1994";"622551000";""
"Lesotho";"1993";"542370000";""
"Lesotho";"1992";"494404000";""
"Lesotho";"1991";"447387000";""
"Lesotho";"1990";"395586000";""
"Lesotho";"1989";"328145000";""
