"Country or Area";"Year";"Value";"Value Footnotes"
"Russian Federation";"2000";"100";"2"
"Rwanda";"2014";"181.027528098";""
"Rwanda";"2013";"191.1401566623";""
"Rwanda";"2012";"196.0646443669";""
"Rwanda";"2011";"208.5602428015";""
"Rwanda";"2010";"221.3713692775";"2"
"Rwanda";"2009";"202.4093548643";"2"
"Rwanda";"2008";"228.9232212623";"2"
"Rwanda";"2007";"164.07699006";"2"
"Rwanda";"2006";"166.5746361002";"2"
"Rwanda";"2005";"159.5247377656";"2"
"Rwanda";"2004";"114.1273939199";"2"
"Rwanda";"2003";"99.0846554357";"2"
"Rwanda";"2002";"95.7805917799";"2"
"Rwanda";"2001";"99.1102024557";"2"
"Rwanda";"2000";"100";"2"
"Rwanda";"1999";"93.2584269663";"2"
"Rwanda";"1998";"110.3448275862";"2"
"Rwanda";"1997";"130.612244898";"2"
"Rwanda";"1996";"92.3076923077";"2"
"Rwanda";"1995";"110.101010101";"2"
"Rwanda";"1994";"90.4255319149";"2"
"Rwanda";"1993";"80.6818181818";"2"
"Rwanda";"1992";"69.1489361702";"2"
"Rwanda";"1991";"81.1111111111";"2"
"Rwanda";"1990";"40.2298850575";"2"
"Rwanda";"1989";"40.8284023669";"2"
"Rwanda";"1988";"48.75";"2"
"Rwanda";"1987";"39.7435897436";"2"
"Rwanda";"1986";"78.9473684211";"2"
"Rwanda";"1985";"60.9022556391";"2"
"Rwanda";"1984";"88.0952380952";"2"
"Rwanda";"1983";"84.6153846154";"2"
"Rwanda";"1982";"67.8832116788";"2"
"Rwanda";"1981";"46.0606060606";"2"
"Rwanda";"1980";"56.8965517241";"2"
"Samoa";"2014";"83.8746572807";""
"Samoa";"2013";"82.2374168506";""
"Samoa";"2012";"82.8121410582";""
"Samoa";"2011";"83.6621214352";""
"Samoa";"2010";"87.5277186332";"2"
"Samoa";"2009";"87.610423305";"2"
"Samoa";"2008";"84.6363035444";"2"
"Samoa";"2007";"91.7618603516";"2"
"Samoa";"2006";"94.1487814345";"2"
"Samoa";"2005";"94.183826392";"2"
"Samoa";"2004";"96.4171904249";"2"
"Samoa";"2003";"102.0716168987";"2"
"Samoa";"2002";"100.1222693049";"2"
"Samoa";"2001";"98.5380360305";"2"
"Samoa";"2000";"100";"2"
"Sao Tome and Principe";"2014";"133.8345172685";""
"Sao Tome and Principe";"2013";"111.3616344052";""
"Sao Tome and Principe";"2012";"110.1456161518";""
"Sao Tome and Principe";"2011";"121.1286743769";""
"Sao Tome and Principe";"2010";"132.887255393";"2"
"Sao Tome and Principe";"2009";"135.5529203553";"2"
"Sao Tome and Principe";"2008";"118.2682068108";"2"
"Sao Tome and Principe";"2007";"108.6850508099";"2"
"Sao Tome and Principe";"2006";"106.9447052128";"2"
"Sao Tome and Principe";"2005";"113.1938076951";"2"
"Sao Tome and Principe";"2004";"128.1012649121";"2"
"Sao Tome and Principe";"2003";"132.8983322013";"2"
"Sao Tome and Principe";"2002";"142.8438124151";"2"
"Sao Tome and Principe";"2001";"104.977283793";"2"
"Sao Tome and Principe";"2000";"100";"2"
"Sao Tome and Principe";"1999";"113.7254901961";"2"
"Sao Tome and Principe";"1998";"121.875";"2"
"Sao Tome and Principe";"1997";"136.1111111111";"2"
"Sao Tome and Principe";"1996";"124.347826087";"2"
"Sao Tome and Principe";"1995";"100";"2"
"Sao Tome and Principe";"1994";"115.8878504673";"2"
"Sao Tome and Principe";"1993";"104.9019607843";"2"
"Sao Tome and Principe";"1992";"93.2038834951";"2"
"Sao Tome and Principe";"1991";"103.0303030303";"2"
"Sao Tome and Principe";"1990";"101.0204081633";"2"
"Sao Tome and Principe";"1989";"107.4468085106";"2"
"Sao Tome and Principe";"1988";"270.6666666667";"2"
"Sao Tome and Principe";"1987";"200";"2"
"Sao Tome and Principe";"1986";"220.2380952381";"2"
"Saudi Arabia";"2014";"205.3711392231";""
"Saudi Arabia";"2013";"223.1714546488";""
"Saudi Arabia";"2012";"228.5707640354";""
"Saudi Arabia";"2011";"213.2576488094";""
"Saudi Arabia";"2010";"169.6939550629";"2"
"Saudi Arabia";"2009";"138.0158894385";"2"
"Saudi Arabia";"2008";"197.8782029299";"2"
"Saudi Arabia";"2007";"174.6448995508";"2"
"Saudi Arabia";"2006";"174.1873146611";"2"
"Saudi Arabia";"2005";"157.5980465982";"2"
"Saudi Arabia";"2004";"119.2293361255";"2"
"Saudi Arabia";"2003";"101.0449876913";"2"
"Saudi Arabia";"2002";"90.4725275726";"2"
"Saudi Arabia";"2001";"90.1109989909";"2"
"Saudi Arabia";"2000";"100";"2"
"Senegal";"2014";"108.8475588053";""
"Senegal";"2013";"108.1080887823";""
"Senegal";"2012";"107.5259594662";""
"Senegal";"2011";"106.2351695091";""
"Senegal";"2010";"99.4118125071";"2"
"Senegal";"2009";"95.8236646596";"2"
"Senegal";"2008";"96.1957019735";"2"
"Senegal";"2007";"98.567027607";"2"
"Senegal";"2006";"98.1735682442";"2"
"Senegal";"2005";"96.5801353479";"2"
"Senegal";"2004";"98.0154055314";"2"
"Senegal";"2003";"98.9495269731";"2"
"Senegal";"2002";"98.1422746386";"2"
"Senegal";"2001";"99.1728875223";"2"
"Senegal";"2000";"100";"2"
"Senegal";"1999";"114.8514851485";"2"
"Senegal";"1998";"130.4347826087";"2"
"Senegal";"1997";"126.3157894737";"2"
"Senegal";"1996";"165.6565656566";"2"
"Senegal";"1995";"156.25";"2"
"Senegal";"1994";"133.0357142857";"2"
"Senegal";"1993";"166.6666666667";"2"
"Senegal";"1992";"172.2222222222";"2"
"Senegal";"1991";"171.4285714286";"2"
"Senegal";"1990";"172.2222222222";"2"
"Senegal";"1989";"171.875";"2"
"Senegal";"1988";"166.6666666667";"2"
"Senegal";"1987";"168.75";"2"
"Senegal";"1986";"172.2891566265";"2"
"Senegal";"1985";"163.6363636364";"2"
"Senegal";"1984";"161.8421052632";"2"
"Senegal";"1983";"139.7590361446";"2"
"Senegal";"1982";"143.8202247191";"2"
"Senegal";"1981";"165.5913978495";"2"
"Senegal";"1980";"158.4158415842";"2"
"Serbia";"2014";"103.25075112";""
"Serbia";"2013";"103.1957073863";""
"Serbia";"2012";"103.7666320823";""
"Serbia";"2011";"104.55726139";""
"Serbia";"2010";"105.6554957831";""
"Serbia";"2009";"105.6566816256";""
"Serbia";"2008";"102.9939819344";""
"Seychelles";"2014";"88.1089559577";""
"Seychelles";"2013";"87.8584000706";""
"Seychelles";"2012";"87.7910577728";""
"Seychelles";"2011";"84.6036479707";""
"Seychelles";"2010";"86.1668016356";"2"
"Seychelles";"2009";"85.6507628968";"2"
"Seychelles";"2008";"78.4420832999";"2"
"Seychelles";"2007";"79.5060587709";"2"
"Seychelles";"2006";"83.5120026989";"2"
"Seychelles";"2005";"85.892647146";"2"
"Seychelles";"2004";"84.5666245973";"2"
"Seychelles";"2003";"85.1486166953";"2"
"Seychelles";"2002";"87.3009408804";"2"
"Seychelles";"2001";"89.1487185741";"2"
"Seychelles";"2000";"100";"2"
"Seychelles";"1999";"101.8348623853";"2"
"Seychelles";"1998";"109.5744680851";"2"
"Seychelles";"1997";"97.1962616822";"2"
"Seychelles";"1996";"102.8037383178";"2"
"Seychelles";"1995";"102.8037383178";"2"
"Seychelles";"1994";"94.3396226415";"2"
"Seychelles";"1993";"93.2038834951";"2"
"Seychelles";"1992";"84.9557522124";"2"
"Seychelles";"1991";"71.3043478261";"2"
"Seychelles";"1990";"77.9661016949";"2"
"Seychelles";"1989";"76.6355140187";"2"
"Seychelles";"1988";"87.9310344828";"2"
"Seychelles";"1987";"85.0877192982";"2"
"Seychelles";"1986";"83.6538461538";"2"
"Seychelles";"1985";"111.5384615385";"2"
"Sierra Leone";"2014";"56.3072550058";""
"Sierra Leone";"2013";"60.0976043234";""
"Sierra Leone";"2012";"57.4788576398";""
"Sierra Leone";"2011";"62.170774083";""
"Sierra Leone";"2010";"71.0564286626";"2"
"Sierra Leone";"2009";"72.9870987458";"2"
"Sierra Leone";"2008";"62.8295461466";"2"
"Sierra Leone";"2007";"68.2512906624";"2"
"Sierra Leone";"2006";"71.4607770138";"2"
"Sierra Leone";"2005";"74.2311562422";"2"
"Sierra Leone";"2004";"86.6851832347";"2"
"Sierra Leone";"2003";"91.3105901646";"2"
"Sierra Leone";"2002";"98.3218618471";"2"
"Sierra Leone";"2001";"95.3897701855";"2"
"Sierra Leone";"2000";"100";"2"
"Singapore";"2014";"77.5177691293";""
"Singapore";"2013";"77.1059593076";""
"Singapore";"2012";"77.0544359061";""
"Singapore";"2011";"77.6552232643";""
"Singapore";"2010";"79.521569241";"2"
"Singapore";"2009";"79.036014134";"2"
"Singapore";"2008";"79.3777789305";"2"
"Singapore";"2007";"80.7532271216";"2"
"Singapore";"2006";"82.2572600149";"2"
"Singapore";"2005";"82.8823495808";"2"
"Singapore";"2004";"85.3928907424";"2"
"Singapore";"2003";"86.655033269";"2"
"Singapore";"2002";"90.1508120513";"2"
"Singapore";"2001";"95.1170961113";"2"
"Singapore";"2000";"100";"2"
"Singapore";"1999";"103.2258064516";"2"
"Singapore";"1998";"104.3010752688";"2"
"Singapore";"1997";"104.6728971963";"2"
"Singapore";"1996";"104.3859649123";"2"
"Singapore";"1995";"104.347826087";"2"
"Singapore";"1994";"105.6074766355";"2"
"Singapore";"1993";"109.8039215686";"2"
"Singapore";"1992";"109.7087378641";"2"
"Singapore";"1991";"112.8712871287";"2"
"Singapore";"1990";"116.1616161616";"2"
"Singapore";"1989";"113.9784946237";"2"
"Singapore";"1988";"115.5555555556";"2"
"Singapore";"1987";"116.2790697674";"2"
"Singapore";"1986";"122.0779220779";"2"
"Singapore";"1985";"125.5813953488";"2"
"Singapore";"1984";"125.2747252747";"2"
"Singapore";"1983";"129.0322580645";"2"
"Singapore";"1982";"131.914893617";"2"
"Singapore";"1981";"130.303030303";"2"
"Singapore";"1980";"126.8041237113";"2"
"Slovak Republic";"2014";"93.9104715628";""
"Slovak Republic";"2013";"91.009250804";""
"Slovak Republic";"2012";"91.3007521501";""
"Slovak Republic";"2011";"92.9328621908";""
"Slovak Republic";"2010";"93.6395759717";"2"
"Slovak Republic";"2009";"97.6073546146";"2"
"Slovak Republic";"2008";"94.9298850895";"2"
"Slovak Republic";"2007";"98.4964004516";"2"
"Slovak Republic";"2006";"100.0082612663";"2"
"Slovak Republic";"2005";"102.9827709135";"2"
"Slovak Republic";"2004";"102.6730409478";"2"
"Slovak Republic";"2003";"100.6016262299";"2"
"Slovak Republic";"2002";"98.3510011779";"2"
"Slovak Republic";"2001";"97.3162218995";"2"
"Slovak Republic";"2000";"100";"2"
"Slovenia";"2014";"95.4816978862";""
"Slovenia";"2013";"95.3180549683";""
"Slovenia";"2012";"94.5569041918";""
"Slovenia";"2011";"95.3147896879";""
"Slovenia";"2010";"96.4848484848";"2"
"Slovenia";"2009";"99.4117994681";"2"
"Slovenia";"2008";"96.0961884708";"2"
"Slovenia";"2007";"97.8065587381";"2"
"Slovenia";"2006";"99.1384471781";"2"
"Slovenia";"2005";"98.8860551213";"2"
"Slovenia";"2004";"101.9882318329";"2"
"Slovenia";"2003";"103.2535559678";"2"
"Slovenia";"2002";"103.0633608815";"2"
"Slovenia";"2001";"101.512594932";"2"
"Slovenia";"2000";"100";"2"
"Solomon Islands";"2014";"104.0425496819";""
"Solomon Islands";"2013";"91.3203625216";""
"Solomon Islands";"2012";"89.0201721192";""
"Solomon Islands";"2011";"92.1337272659";""
"Solomon Islands";"2010";"96.2462013516";"2"
"Solomon Islands";"2009";"91.295498632";"2"
"Solomon Islands";"2008";"95.4701546049";"2"
"Solomon Islands";"2007";"106.3965157196";"2"
"Solomon Islands";"2006";"98.558882141";"2"
"Solomon Islands";"2005";"98.6807515841";"2"
"Solomon Islands";"2004";"110.9172811063";"2"
"Solomon Islands";"2003";"110.5617899596";"2"
"Solomon Islands";"2002";"108.4011961021";"2"
"Solomon Islands";"2001";"101.0734728559";"2"
"Solomon Islands";"2000";"100";"2"
"Solomon Islands";"1988";"84.9919856861";"2"
"Solomon Islands";"1987";"108.4280255087";"2"
"Solomon Islands";"1986";"116.7318149619";"2"
"Solomon Islands";"1985";"191.395";"2"
"Solomon Islands";"1984";"199.1326884963";"2"
"Solomon Islands";"1983";"140.4904610172";"2"
"Solomon Islands";"1982";"144.3395685926";"2"
"Solomon Islands";"1981";"140.8777429467";"2"
"Solomon Islands";"1980";"198.1505308279";"2"
"Somalia";"2014";"111.6930649776";""
"Somalia";"2013";"111.6260715025";""
"Somalia";"2012";"106.505246096";""
"Somalia";"2011";"99.1391115192";""
"Somalia";"2010";"100.7030549557";"2"
"Somalia";"2009";"103.9576899387";"2"
"Somalia";"2008";"103.8124377214";"2"
"Somalia";"2007";"107.8204825136";"2"
"Somalia";"2006";"107.5181352676";"2"
"Somalia";"2005";"104.6497246017";"2"
"Somalia";"2004";"105.7229933537";"2"
"Somalia";"2003";"104.253886309";"2"
"Somalia";"2002";"100.2744363269";"2"
"Somalia";"2001";"99.9393199426";"2"
"Somalia";"2000";"100";"2"
"South Africa";"2014";"135.1480858481";""
"South Africa";"2013";"137.4484787987";""
"South Africa";"2012";"145.2088706527";""
"South Africa";"2011";"146.294834429";""
"South Africa";"2010";"141.236768345";"2"
"South Africa";"2009";"132.3734992639";"2"
"South Africa";"2008";"124.4908884247";"2"
"South Africa";"2007";"121.5349403891";"2"
"South Africa";"2006";"117.8722435554";"2"
"South Africa";"2005";"110.9891928369";"2"
"South Africa";"2004";"109.3248750436";"2"
"South Africa";"2003";"107.6822642333";"2"
"South Africa";"2002";"107.0777928222";"2"
"South Africa";"2001";"101.8065887354";"2"
"South Africa";"2000";"100";"2"
"South Africa";"1999";"102.0408163265";"2"
"South Africa";"1998";"104.0404040404";"2"
"South Africa";"1997";"106.6037735849";"2"
"South Africa";"1996";"107.476635514";"2"
"South Africa";"1995";"106.0344827586";"2"
"South Africa";"1994";"107.2727272727";"2"
"South Africa";"1993";"103.6363636364";"2"
"South Africa";"1992";"102.5862068966";"2"
"South Africa";"1991";"105.3097345133";"2"
"South Africa";"1990";"104.347826087";"2"
"South Africa";"1989";"105.6603773585";"2"
"South Africa";"1988";"111.1111111111";"2"
"South Africa";"1987";"111.8181818182";"2"
"South Africa";"1986";"108.6021505376";"2"
"South Africa";"1985";"106.0975609756";"2"
"South Africa";"1984";"104.1237113402";"2"
"South Africa";"1983";"98.275862069";"2"
"South Africa";"1982";"97.3214285714";"2"
"South Africa";"1981";"110.5263157895";"2"
"South Africa";"1980";"126.3157894737";"2"
"Spain";"2014";"88.8660130719";""
"Spain";"2013";"89.0881836038";""
"Spain";"2012";"88.8465576213";""
"Spain";"2011";"89.9576467033";""
"Spain";"2010";"93.8725490196";"2"
"Spain";"2009";"97.0459939701";"2"
"Spain";"2008";"92.5661715979";"2"
"Spain";"2007";"95.5648431165";"2"
"Spain";"2006";"95.3151567982";"2"
"Spain";"2005";"96.2711507367";"2"
"Spain";"2004";"98.4091406079";"2"
"Spain";"2003";"99.6567368924";"2"
"Spain";"2002";"99.9132535897";"2"
"Spain";"2001";"99.5289718451";"2"
"Spain";"2000";"100";"2"
"Sri Lanka";"2014";"105.8547815609";""
"Sri Lanka";"2013";"105.1027142831";""
"Sri Lanka";"2012";"98.4575503294";""
"Sri Lanka";"2011";"99.7971796235";""
"Sri Lanka";"2010";"109.8962502386";"2"
"Sri Lanka";"2009";"111.9800197856";"2"
"Sri Lanka";"2008";"95.7428888104";"2"
"Sri Lanka";"2007";"107.7123577365";"2"
"Sri Lanka";"2006";"107.8387373935";"2"
"Sri Lanka";"2005";"114.3892019959";"2"
"Sri Lanka";"2004";"119.1015238927";"2"
"Sri Lanka";"2003";"122.1465010821";"2"
"Sri Lanka";"2002";"101.2605010131";"2"
"Sri Lanka";"2001";"101.9700092755";"2"
"Sri Lanka";"2000";"100";"2"
"Sri Lanka";"1997";"105";"2"
"Sri Lanka";"1996";"100";"2"
"Sri Lanka";"1995";"99";"2"
"Sri Lanka";"1994";"98.8888888889";"2"
"Sri Lanka";"1993";"100";"2"
"Sri Lanka";"1992";"95.6043956044";"2"
"Sri Lanka";"1991";"80.4347826087";"2"
"Sri Lanka";"1990";"82.4175824176";"2"
"Sri Lanka";"1989";"85";"2"
"Sri Lanka";"1988";"88";"2"
"Sri Lanka";"1987";"92.4242424242";"2"
"Sri Lanka";"1986";"90.1639344262";"2"
"Sri Lanka";"1985";"94.1176470588";"2"
"Sri Lanka";"1984";"114.9253731343";"2"
"Sri Lanka";"1983";"94.2028985507";"2"
"Sri Lanka";"1982";"76";"2"
"Sri Lanka";"1981";"80.7692307692";"2"
"Sri Lanka";"1980";"87.1794871795";"2"
"St. Kitts and Nevis";"2014";"67.9842292427";""
"St. Kitts and Nevis";"2013";"67.6025382478";""
"St. Kitts and Nevis";"2012";"70.6054960024";""
"St. Kitts and Nevis";"2011";"69.5596165978";""
"St. Kitts and Nevis";"2010";"73.5976351026";"2"
"St. Kitts and Nevis";"2009";"76.2294627185";"2"
"St. Kitts and Nevis";"2008";"73.4382860746";"2"
"St. Kitts and Nevis";"2007";"78.7241662486";"2"
"St. Kitts and Nevis";"2006";"81.4650893696";"2"
"St. Kitts and Nevis";"2005";"83.8404872439";"2"
"St. Kitts and Nevis";"2004";"86.3468281832";"2"
"St. Kitts and Nevis";"2003";"93.12164682";"2"
"St. Kitts and Nevis";"2002";"97.8531308793";"2"
"St. Kitts and Nevis";"2001";"102.1134997862";"2"
"St. Kitts and Nevis";"2000";"100";"2"
"St. Lucia";"2014";"96.2497664666";""
"St. Lucia";"2013";"91.3392165113";""
"St. Lucia";"2012";"91.99071074";""
"St. Lucia";"2011";"92.8364164441";""
"St. Lucia";"2010";"103.6203434729";"2"
"St. Lucia";"2009";"117.2213135136";"2"
"St. Lucia";"2008";"96.9382651435";"2"
"St. Lucia";"2007";"110.3227818697";"2"
"St. Lucia";"2006";"114.7666713645";"2"
"St. Lucia";"2005";"111.2857964203";"2"
"St. Lucia";"2004";"104.4740761082";"2"
"St. Lucia";"2003";"95.3413652897";"2"
"St. Lucia";"2002";"109.671418929";"2"
"St. Lucia";"2001";"115.0137865955";"2"
"St. Lucia";"2000";"100";"2"
"St. Vincent and the Grenadines";"2014";"93.9382044054";""
"St. Vincent and the Grenadines";"2013";"94.4503827069";""
"St. Vincent and the Grenadines";"2012";"103.5044994326";""
"St. Vincent and the Grenadines";"2011";"102.0777528276";""
"St. Vincent and the Grenadines";"2010";"107.5802698712";"2"
"St. Vincent and the Grenadines";"2009";"107.7316965864";"2"
"St. Vincent and the Grenadines";"2008";"94.2663899877";"2"
"St. Vincent and the Grenadines";"2007";"88.5660619439";"2"
"St. Vincent and the Grenadines";"2006";"87.5865899869";"2"
"St. Vincent and the Grenadines";"2005";"85.8062294671";"2"
"St. Vincent and the Grenadines";"2004";"96.2933815055";"2"
"St. Vincent and the Grenadines";"2003";"97.3125545044";"2"
"St. Vincent and the Grenadines";"2002";"103.0302341136";"2"
"St. Vincent and the Grenadines";"2001";"102.6835175331";"2"
"St. Vincent and the Grenadines";"2000";"100";"2"
"Sudan";"2011";"235.391389087";""
"Sudan";"2010";"197.7621043357";"2"
"Sudan";"2009";"165.2060276154";"2"
"Sudan";"2008";"224.250145272";"2"
"Sudan";"2007";"179.8564208105";"2"
"Sudan";"2006";"173.1320618967";"2"
"Sudan";"2005";"152.074720398";"2"
"Sudan";"2004";"116.9714032601";"2"
"Sudan";"2003";"100.4932072189";"2"
"Sudan";"2002";"90.0391446054";"2"
"Sudan";"2001";"91.7548163537";"2"
"Sudan";"2000";"100";"2"
"Sudan";"1999";"100";"2"
"Sudan";"1998";"100";"2"
"Sudan";"1997";"100";"2"
"Sudan";"1996";"100";"2"
"Sudan";"1995";"100";"2"
"Sudan";"1994";"100";"2"
"Sudan";"1993";"100";"2"
"Sudan";"1992";"100";"2"
"Sudan";"1991";"100";"2"
"Sudan";"1990";"100";"2"
"Sudan";"1989";"100";"2"
"Sudan";"1988";"100";"2"
"Sudan";"1987";"100";"2"
"Sudan";"1986";"100";"2"
"Sudan";"1985";"100";"2"
"Sudan";"1984";"100";"2"
"Sudan";"1983";"100";"2"
"Sudan";"1982";"100";"2"
"Sudan";"1981";"106.3291139241";"2"
"Sudan";"1980";"91.1392405063";"2"
"Suriname";"2014";"122.1395232637";""
"Suriname";"2013";"127.856931928";""
"Suriname";"2012";"142.2262306359";""
"Suriname";"2011";"142.6338471864";""
"Suriname";"2010";"139.9150053223";"2"
"Suriname";"2009";"122.443283838";"2"
"Suriname";"2008";"119.6600328802";"2"
"Suriname";"2007";"117.461728093";"2"
"Suriname";"2006";"118.5671211934";"2"
"Suriname";"2005";"98.828016381";"2"
"Suriname";"2004";"101.3244087978";"2"
"Suriname";"2003";"95.1687117529";"2"
"Suriname";"2002";"95.7936763729";"2"
"Suriname";"2001";"97.3139906203";"2"
"Suriname";"2000";"100";"2"
"Swaziland";"2014";"107.0019231052";""
"Swaziland";"2013";"104.3210973952";""
"Swaziland";"2012";"104.7376987614";""
"Swaziland";"2011";"109.1282747049";""
"Swaziland";"2010";"115.2233775158";"2"
"Swaziland";"2009";"115.4223427292";"2"
"Swaziland";"2008";"99.2380472068";"2"
"Swaziland";"2007";"102.6705856738";"2"
"Swaziland";"2006";"110.4703629536";"2"
"Swaziland";"2005";"103.2514665094";"2"
"Swaziland";"2004";"103.7256190814";"2"
"Swaziland";"2003";"102.0960548653";"2"
"Swaziland";"2002";"104.8190716908";"2"
"Swaziland";"2001";"102.8395709518";"2"
"Swaziland";"2000";"100";"2"
"Swaziland";"1999";"100";"2"
"Swaziland";"1998";"100";"2"
"Swaziland";"1997";"100";"2"
"Swaziland";"1996";"100";"2"
"Swaziland";"1995";"100";"2"
"Swaziland";"1994";"100";"2"
"Swaziland";"1993";"100";"2"
"Swaziland";"1992";"100";"2"
"Swaziland";"1991";"100";"2"
"Swaziland";"1990";"100";"2"
"Swaziland";"1989";"100";"2"
"Swaziland";"1988";"100";"2"
"Swaziland";"1987";"100";"2"
"Swaziland";"1986";"100";"2"
"Swaziland";"1985";"100";"2"
"Swaziland";"1984";"100";"2"
"Swaziland";"1983";"100";"2"
"Swaziland";"1982";"100";"2"
"Swaziland";"1981";"100";"2"
"Swaziland";"1980";"100";"2"
"Sweden";"2014";"91.5539112269";""
"Sweden";"2013";"91.5995163349";""
"Sweden";"2012";"91.7306076701";""
"Sweden";"2011";"92.2396727347";""
"Sweden";"2010";"94.5128779395";"2"
"Sweden";"2009";"95.2455359081";"2"
"Sweden";"2008";"93.9330443325";"2"
"Sweden";"2007";"95.7181431205";"2"
"Sweden";"2006";"94.7143979351";"2"
"Sweden";"2005";"96.2293433732";"2"
"Sweden";"2004";"98.2525961314";"2"
"Sweden";"2003";"99.469041051";"2"
"Sweden";"2002";"99.8519467654";"2"
"Sweden";"2001";"100.0251721571";"2"
"Sweden";"2000";"100";"2"
"Switzerland";"2014";"102.2658312215";""
"Switzerland";"2013";"102.1664475177";""
"Switzerland";"2012";"103.6807723327";""
"Switzerland";"2011";"104.1132260233";""
"Switzerland";"2010";"107.5743126027";"2"
"Switzerland";"2009";"107.1605652465";"2"
"Switzerland";"2008";"99.8829284335";"2"
"Switzerland";"2007";"96.9169724801";"2"
"Switzerland";"2006";"96.9169724801";"2"
"Switzerland";"2005";"98.6156146462";"2"
"Switzerland";"2004";"101.9124985184";"2"
"Switzerland";"2003";"102.1879377035";"2"
"Switzerland";"2002";"102.8083328154";"2"
"Switzerland";"2001";"102.6130653266";"2"
"Switzerland";"2000";"100";"2"
"Syrian Arab Republic";"2014";"139.9482272089";""
"Syrian Arab Republic";"2013";"140.5760827881";""
"Syrian Arab Republic";"2012";"139.9594483475";""
"Syrian Arab Republic";"2011";"137.8943854909";""
"Syrian Arab Republic";"2010";"129.8563752312";"2"
"Syrian Arab Republic";"2009";"122.6737686343";"2"
"Syrian Arab Republic";"2008";"135.3515347233";"2"
"Syrian Arab Republic";"2007";"129.0526327377";"2"
"Syrian Arab Republic";"2006";"125.1036983015";"2"
"Syrian Arab Republic";"2005";"120.6434157821";"2"
"Syrian Arab Republic";"2004";"108.3158161911";"2"
"Syrian Arab Republic";"2003";"99.6960768438";"2"
"Syrian Arab Republic";"2002";"93.7748835869";"2"
"Syrian Arab Republic";"2001";"92.8151030579";"2"
"Syrian Arab Republic";"2000";"100";"2"
"Tajikistan";"2014";"91.3939402667";""
"Tajikistan";"2013";"91.7914773143";""
"Tajikistan";"2012";"94.3196126764";""
"Tajikistan";"2011";"112.7365120421";""
"Tajikistan";"2010";"109.6667176301";"2"
"Tajikistan";"2009";"91.4829357306";"2"
"Tajikistan";"2008";"96.1484371273";"2"
"Tajikistan";"2007";"103.5042984816";"2"
"Tajikistan";"2006";"108.276577736";"2"
"Tajikistan";"2005";"96.0827934161";"2"
"Tajikistan";"2004";"102.6711807173";"2"
"Tajikistan";"2003";"98.1836663451";"2"
"Tajikistan";"2002";"92.1077703657";"2"
"Tajikistan";"2001";"95.0123741392";"2"
"Tajikistan";"2000";"100";"2"
"Tanzania";"2014";"135.7407290516";""
"Tanzania";"2013";"136.7004654696";""
"Tanzania";"2012";"143.3576965186";""
"Tanzania";"2011";"148.1124055522";""
"Tanzania";"2010";"140.0584774806";"2"
"Tanzania";"2009";"128.4539760143";"2"
"Tanzania";"2008";"114.5942584183";"2"
"Tanzania";"2007";"114.0565023707";"2"
"Tanzania";"2006";"112.1614269877";"2"
"Tanzania";"2005";"99.2369697392";"2"
"Tanzania";"2004";"100.4515173957";"2"
"Tanzania";"2003";"99.6287236017";"2"
"Tanzania";"2002";"99.5686083548";"2"
"Tanzania";"2001";"98.5207590332";"2"
"Tanzania";"2000";"100";"2"
"Tanzania";"1999";"99.0825688073";"2"
"Tanzania";"1998";"98.4";"2"
"Tanzania";"1997";"98.6842105263";"2"
"Tanzania";"1996";"95.2830188679";"2"
"Tanzania";"1995";"97.9797979798";"2"
"Tanzania";"1994";"107.8431372549";"2"
"Tanzania";"1993";"100";"2"
"Tanzania";"1992";"98";"2"
"Tanzania";"1991";"111.4583333333";"2"
"Tanzania";"1990";"107.4468085106";"2"
"Tanzania";"1989";"120";"2"
"Tanzania";"1988";"127.7777777778";"2"
"Tanzania";"1987";"160.3773584906";"2"
"Thailand";"2014";"95.2380895108";""
"Thailand";"2013";"94.4554418804";""
"Thailand";"2012";"92.8987752202";""
"Thailand";"2011";"93.8052775036";""
"Thailand";"2010";"97.7954843156";"2"
"Thailand";"2009";"96.8570223189";"2"
"Thailand";"2008";"94.0525806352";"2"
"Thailand";"2007";"95.9148431779";"2"
"Thailand";"2006";"95.5974385352";"2"
"Thailand";"2005";"96.6725577217";"2"
"Thailand";"2004";"95.8387782231";"2"
"Thailand";"2003";"94.1588626736";"2"
"Thailand";"2002";"92.0460913963";"2"
"Thailand";"2001";"92.0080306906";"2"
"Thailand";"2000";"100";"2"
"Thailand";"1999";"107.3684210526";"2"
"Thailand";"1998";"108.1632653061";"2"
"Thailand";"1997";"115.0943396226";"2"
"Thailand";"1996";"114.4144144144";"2"
"Thailand";"1995";"116";"2"
"Thailand";"1994";"121.5909090909";"2"
"Thailand";"1993";"119.7674418605";"2"
"Thailand";"1992";"120";"2"
"Thailand";"1991";"117.6470588235";"2"
"Thailand";"1990";"118.5185185185";"2"
"Thailand";"1989";"122.0779220779";"2"
"Thailand";"1988";"127.397260274";"2"
"Thailand";"1987";"129.2307692308";"2"
"Thailand";"1986";"130.5084745763";"2"
"Thailand";"1985";"118.0327868852";"2"
"Thailand";"1984";"126.5625";"2"
"Thailand";"1983";"129.2307692308";"2"
"Thailand";"1982";"120.2898550725";"2"
"Thailand";"1981";"132.3943661972";"2"
"Thailand";"1980";"151.5625";"2"
"Togo";"2014";"111.115700995";""
