"Country or Area";"Commodity - Transaction";"Year";"Unit";"Quantity";"Quantity Footnotes"
"Uzbekistan";"Natural gas (including LNG) - exports";"1998";"Terajoules";"198084";""
"Uzbekistan";"Natural gas (including LNG) - exports";"1997";"Terajoules";"374986";""
"Uzbekistan";"Natural gas (including LNG) - exports";"1996";"Terajoules";"343880";""
"Uzbekistan";"Natural gas (including LNG) - exports";"1995";"Terajoules";"213087";""
"Uzbekistan";"Natural gas (including LNG) - exports";"1994";"Terajoules";"186200";""
"Uzbekistan";"Natural gas (including LNG) - exports";"1993";"Terajoules";"275044";""
"Uzbekistan";"Natural gas (including LNG) - exports";"1992";"Terajoules";"125780";""
"Viet Nam";"Natural gas (including LNG) - exports";"2008";"Terajoules";"10048";""
"Viet Nam";"Natural gas (including LNG) - exports";"2007";"Terajoules";"22609";""
"Viet Nam";"Natural gas (including LNG) - exports";"2006";"Terajoules";"45217";""
"Viet Nam";"Natural gas (including LNG) - exports";"2005";"Terajoules";"60290";""
"Viet Nam";"Natural gas (including LNG) - exports";"2004";"Terajoules";"66570";""
"Yemen";"Natural gas (including LNG) - exports";"2014";"Terajoules";"347171";""
"Yemen";"Natural gas (including LNG) - exports";"2013";"Terajoules";"372423";""
"Yemen";"Natural gas (including LNG) - exports";"2012";"Terajoules";"273805";""
"Yemen";"Natural gas (including LNG) - exports";"2011";"Terajoules";"350457";""
"Yemen";"Natural gas (including LNG) - exports";"2010";"Terajoules";"220175";""
"Yemen";"Natural gas (including LNG) - exports";"2009";"Terajoules";"17481";""

"fnSeqID";"Footnote"
"1";"Estimate"
