LOCATION,MEASURE,TIME,Value
LUX,AGRWTH,1999,-4.811111
LUX,AGRWTH,2000,4.657406
LUX,AGRWTH,2001,1.126478
LUX,AGRWTH,2002,-1.058785
LUX,AGRWTH,2003,0.9252034
LUX,AGRWTH,2004,10.19439
LUX,AGRWTH,2005,6.194247
LUX,AGRWTH,2006,6.342615
LUX,AGRWTH,2007,5.893317
LUX,AGRWTH,2008,6.152041
LUX,AGRWTH,2009,-9.909199
LUX,AGRWTH,2010,5.188431
LUX,AGRWTH,2011,8.531911
LUX,AGRWTH,2012,0.2303086
LUX,AGRWTH,2013,-3.469669
LUX,AGRWTH,2014,-1.97572
LUX,AGRWTH,2015,-0.817549
LUX,AGRWTH,2016,0.1550641
LUX,IDX2010,1980,53.0675
LUX,IDX2010,1981,58.68333
LUX,IDX2010,1982,68.76667
LUX,IDX2010,1983,72.21667
LUX,IDX2010,1984,76.89167
LUX,IDX2010,1985,79.18333
LUX,IDX2010,1986,76.94167
LUX,IDX2010,1987,71.45
LUX,IDX2010,1988,73.35833
LUX,IDX2010,1989,79.33334
LUX,IDX2010,1990,77.55
LUX,IDX2010,1991,75.575
LUX,IDX2010,1992,73.79166
LUX,IDX2010,1993,72.5
LUX,IDX2010,1994,72.74167
LUX,IDX2010,1995,75.65833
LUX,IDX2010,1996,72.55
LUX,IDX2010,1997,73.75
LUX,IDX2010,1998,75
LUX,IDX2010,1999,71.39167
LUX,IDX2010,2000,74.71667
LUX,IDX2010,2001,75.55833
LUX,IDX2010,2002,74.75833
LUX,IDX2010,2003,75.45
LUX,IDX2010,2004,83.14167
LUX,IDX2010,2005,88.29166
LUX,IDX2010,2006,93.89167
LUX,IDX2010,2007,99.425
LUX,IDX2010,2008,105.5417
LUX,IDX2010,2009,95.08334
LUX,IDX2010,2010,100.0167
LUX,IDX2010,2011,108.55
LUX,IDX2010,2012,108.8
LUX,IDX2010,2013,105.025
LUX,IDX2010,2014,102.95
LUX,IDX2010,2015,102.1083
LUX,IDX2010,2016,102.2667
NLD,AGRWTH,1991,0.4322186
NLD,AGRWTH,1992,-1.212055
NLD,AGRWTH,1993,-1.87177
NLD,AGRWTH,1994,0.7436762
NLD,AGRWTH,1995,2.609172
NLD,AGRWTH,1996,1.433979
NLD,AGRWTH,1997,3.030738
NLD,AGRWTH,1998,-2.377414
NLD,AGRWTH,1999,0.2152302
NLD,AGRWTH,2000,12.4518
NLD,AGRWTH,2001,0.7934917
NLD,AGRWTH,2002,-1.325335
NLD,AGRWTH,2003,0.6959695
NLD,AGRWTH,2004,3.799269
NLD,AGRWTH,2005,6.598727
NLD,AGRWTH,2006,5.170444
NLD,AGRWTH,2007,4.961521
NLD,AGRWTH,2008,7.452773
NLD,AGRWTH,2009,-11.60793
NLD,AGRWTH,2010,8.991009
NLD,AGRWTH,2011,10.89909
NLD,AGRWTH,2012,3.621609
NLD,AGRWTH,2013,-1.326952
NLD,AGRWTH,2014,-2.219283
NLD,AGRWTH,2015,-7.184729
NLD,AGRWTH,2016,-3.659919
NLD,IDX2010,1990,68.2525
NLD,IDX2010,1991,68.5475
NLD,IDX2010,1992,67.71667
NLD,IDX2010,1993,66.44917
NLD,IDX2010,1994,66.94334
NLD,IDX2010,1995,68.69
NLD,IDX2010,1996,69.675
NLD,IDX2010,1997,71.78667
NLD,IDX2010,1998,70.08
NLD,IDX2010,1999,70.23083
NLD,IDX2010,2000,78.97583
NLD,IDX2010,2001,79.6025
NLD,IDX2010,2002,78.5475
NLD,IDX2010,2003,79.09417
NLD,IDX2010,2004,82.09917
NLD,IDX2010,2005,87.51667
NLD,IDX2010,2006,92.04166
NLD,IDX2010,2007,96.60833
NLD,IDX2010,2008,103.8083
NLD,IDX2010,2009,91.75833
NLD,IDX2010,2010,100.0083
NLD,IDX2010,2011,110.9083
NLD,IDX2010,2012,114.925
NLD,IDX2010,2013,113.4
NLD,IDX2010,2014,110.8833
NLD,IDX2010,2015,102.9167
NLD,IDX2010,2016,99.15
NZL,AGRWTH,1961,1.219514
NZL,AGRWTH,1962,0.38554
NZL,AGRWTH,1963,1.944313
NZL,AGRWTH,1964,3.225805
NZL,AGRWTH,1965,1.140512
NZL,AGRWTH,1966,1.556157
NZL,AGRWTH,1967,2.775927
NZL,AGRWTH,1968,6.309418
NZL,AGRWTH,1969,5.345532
NZL,AGRWTH,1970,6.810729
NZL,AGRWTH,1971,9.248554
NZL,AGRWTH,1972,7.705022
NZL,AGRWTH,1973,8.811791
NZL,AGRWTH,1974,8.450904
NZL,AGRWTH,1975,19.79966
NZL,AGRWTH,1976,20.69714
NZL,AGRWTH,1977,17.45389
NZL,AGRWTH,1978,12.98269
NZL,AGRWTH,1979,16.86074
NZL,AGRWTH,1980,19.52969
NZL,AGRWTH,1981,16.00533
NZL,AGRWTH,1982,12.47485
NZL,AGRWTH,1983,4.012267
NZL,AGRWTH,1984,7.346437
NZL,AGRWTH,1985,14.44266
NZL,AGRWTH,1986,4.86
NZL,AGRWTH,1987,6.599275
NZL,AGRWTH,1988,3.793165
NZL,AGRWTH,1989,6.60231
NZL,AGRWTH,1990,4.204398
NZL,AGRWTH,1991,0.5586594
NZL,AGRWTH,1992,2.731482
NZL,AGRWTH,1993,3.364879
NZL,AGRWTH,1994,-4.284529
NZL,AGRWTH,1995,-2.145287
NZL,AGRWTH,1996,-0.3172047
NZL,AGRWTH,1997,-0.8496892
NZL,AGRWTH,1998,0.4902541
NZL,AGRWTH,1999,1.257014
NZL,AGRWTH,2000,8.539322
NZL,AGRWTH,2001,5.501882
NZL,AGRWTH,2002,-0.0213358
NZL,AGRWTH,2003,-1.684817
NZL,AGRWTH,2004,2.763284
NZL,AGRWTH,2005,5.626044
NZL,AGRWTH,2006,6.492457
NZL,AGRWTH,2007,3.996359
NZL,AGRWTH,2008,14.926
NZL,AGRWTH,2009,-4.766668
NZL,AGRWTH,2010,4.285186
NZL,AGRWTH,2011,5.70418
NZL,AGRWTH,2012,-2.076372
NZL,AGRWTH,2013,3.119668
NZL,AGRWTH,2014,0.5908769
NZL,AGRWTH,2015,-3.970865
NZL,AGRWTH,2016,-2.495718
NZL,IDX2010,1960,5.962072
NZL,IDX2010,1961,6.034781
NZL,IDX2010,1962,6.058047
NZL,IDX2010,1963,6.175835
NZL,IDX2010,1964,6.375055
NZL,IDX2010,1965,6.447763
NZL,IDX2010,1966,6.5481
NZL,IDX2010,1967,6.729871
NZL,IDX2010,1968,7.154487
NZL,IDX2010,1969,7.536932
NZL,IDX2010,1970,8.050252
NZL,IDX2010,1971,8.794785
NZL,IDX2010,1972,9.472425
NZL,IDX2010,1973,10.30711
NZL,IDX2010,1974,11.17816
NZL,IDX2010,1975,13.3914
NZL,IDX2010,1976,16.16303
NZL,IDX2010,1977,18.98411
NZL,IDX2010,1978,21.44876
NZL,IDX2010,1979,25.06518
NZL,IDX2010,1980,29.96033
NZL,IDX2010,1981,34.75558
NZL,IDX2010,1982,39.09129
NZL,IDX2010,1983,40.65973
NZL,IDX2010,1984,43.64678
NZL,IDX2010,1985,49.95053
NZL,IDX2010,1986,52.37813
NZL,IDX2010,1987,55.83471
NZL,IDX2010,1988,57.95261
NZL,IDX2010,1989,61.77882
NZL,IDX2010,1990,64.37625
NZL,IDX2010,1991,64.73589
NZL,IDX2010,1992,66.50414
NZL,IDX2010,1993,68.74193
NZL,IDX2010,1994,65.79665
NZL,IDX2010,1995,64.38513
NZL,IDX2010,1996,64.1809
NZL,IDX2010,1997,63.63556
NZL,IDX2010,1998,63.94754
NZL,IDX2010,1999,64.75137
NZL,IDX2010,2000,70.28069
NZL,IDX2010,2001,74.14745
NZL,IDX2010,2002,74.13163
NZL,IDX2010,2003,72.88265
NZL,IDX2010,2004,74.89661
NZL,IDX2010,2005,79.11032
NZL,IDX2010,2006,84.24652
NZL,IDX2010,2007,87.61332
NZL,IDX2010,2008,100.6905
NZL,IDX2010,2009,95.8909
NZL,IDX2010,2010,100
NZL,IDX2010,2011,105.7042
NZL,IDX2010,2012,103.5094
NZL,IDX2010,2013,106.7385
NZL,IDX2010,2014,107.3692
NZL,IDX2010,2015,103.1057
NZL,IDX2010,2016,100.5325
NOR,AGRWTH,1978,3.477322
NOR,AGRWTH,1979,6.616573
NOR,AGRWTH,1980,11.98121
NOR,AGRWTH,1981,9.825175
NOR,AGRWTH,1982,6.478828
NOR,AGRWTH,1983,5.845418
NOR,AGRWTH,1984,6.652543
NOR,AGRWTH,1985,4.264336
NOR,AGRWTH,1986,0.7239934
NOR,AGRWTH,1987,5.573771
NOR,AGRWTH,1988,6.043956
NOR,AGRWTH,1989,5.203875
NOR,AGRWTH,1990,2.473233
NOR,AGRWTH,1991,2.413541
NOR,AGRWTH,1992,0.173434
NOR,AGRWTH,1993,-0.2342397
NOR,AGRWTH,1994,2.021233
NOR,AGRWTH,1995,1.941165
NOR,AGRWTH,1996,1.442874
NOR,AGRWTH,1997,0.7256894
NOR,AGRWTH,1998,0.9125841
NOR,AGRWTH,1999,3.484055
NOR,AGRWTH,2000,10.03202
NOR,AGRWTH,2001,0.4083674
NOR,AGRWTH,2002,-3.054449
NOR,AGRWTH,2003,1.746575
NOR,AGRWTH,2004,6.285762
NOR,AGRWTH,2005,6.436545
NOR,AGRWTH,2006,7.765546
NOR,AGRWTH,2007,5.91524
NOR,AGRWTH,2008,6.25611
NOR,AGRWTH,2009,0.08586323
NOR,AGRWTH,2010,6.575158
NOR,AGRWTH,2011,7.440202
NOR,AGRWTH,2012,1.332548
NOR,AGRWTH,2013,-0.04753103
NOR,AGRWTH,2014,2.478072
NOR,AGRWTH,2015,-1.417891
NOR,AGRWTH,2016,-0.41841
NOR,IDX2010,1977,26.70471
NOR,IDX2010,1978,27.63332
NOR,IDX2010,1979,29.4617
NOR,IDX2010,1980,32.99157
NOR,IDX2010,1981,36.23305
NOR,IDX2010,1982,38.58052
NOR,IDX2010,1983,40.83572
NOR,IDX2010,1984,43.55233
NOR,IDX2010,1985,45.40955
NOR,IDX2010,1986,45.73831
NOR,IDX2010,1987,48.28766
NOR,IDX2010,1988,51.20615
NOR,IDX2010,1989,53.87085
NOR,IDX2010,1990,55.2032
NOR,IDX2010,1991,56.53555
NOR,IDX2010,1992,56.6336
NOR,IDX2010,1993,56.50095
NOR,IDX2010,1994,57.64296
NOR,IDX2010,1995,58.76191
NOR,IDX2010,1996,59.60977
NOR,IDX2010,1997,60.04235
NOR,IDX2010,1998,60.59029
NOR,IDX2010,1999,62.70128
NOR,IDX2010,2000,68.99149
NOR,IDX2010,2001,69.27323
NOR,IDX2010,2002,67.15731
NOR,IDX2010,2003,68.33027
NOR,IDX2010,2004,72.62534
NOR,IDX2010,2005,77.29991
NOR,IDX2010,2006,83.30267
NOR,IDX2010,2007,88.23022
NOR,IDX2010,2008,93.75
NOR,IDX2010,2009,93.8305
NOR,IDX2010,2010,100
NOR,IDX2010,2011,107.4402
NOR,IDX2010,2012,108.8719
NOR,IDX2010,2013,108.8201
NOR,IDX2010,2014,111.5168
NOR,IDX2010,2015,109.9356
NOR,IDX2010,2016,109.4756
POL,AGRWTH,1996,11.02361
POL,AGRWTH,1997,8.490717
POL,AGRWTH,1998,6.416291
POL,AGRWTH,1999,5.087028
POL,AGRWTH,2000,7.867659
POL,AGRWTH,2001,-0.3393345
POL,AGRWTH,2002,0.05674832
POL,AGRWTH,2003,2.448246
POL,AGRWTH,2004,6.643292
POL,AGRWTH,2005,-0.3893407
POL,AGRWTH,2006,0.2258317
POL,AGRWTH,2007,1.611925
POL,AGRWTH,2008,0.673774
POL,AGRWTH,2009,0.8132836
POL,AGRWTH,2010,0.8403361
POL,AGRWTH,2011,7.466667
POL,AGRWTH,2012,3.093983
POL,AGRWTH,2013,-0.8123355
POL,AGRWTH,2014,-1.562145
POL,AGRWTH,2015,-2.495956
POL,AGRWTH,2016,0.1659161
POL,IDX2010,1995,60.84667
POL,IDX2010,1996,67.55417
POL,IDX2010,1997,73.29
POL,IDX2010,1998,77.9925
POL,IDX2010,1999,81.96
POL,IDX2010,2000,88.40833
POL,IDX2010,2001,88.10833
POL,IDX2010,2002,88.15833
POL,IDX2010,2003,90.31667
POL,IDX2010,2004,96.31667
POL,IDX2010,2005,95.94167
POL,IDX2010,2006,96.15833
POL,IDX2010,2007,97.70834
POL,IDX2010,2008,98.36667
POL,IDX2010,2009,99.16666
POL,IDX2010,2010,100
POL,IDX2010,2011,107.4667
POL,IDX2010,2012,110.7917
POL,IDX2010,2013,109.8917
POL,IDX2010,2014,108.175
POL,IDX2010,2015,105.475
POL,IDX2010,2016,105.65
SVK,AGRWTH,2004,1.475496
SVK,AGRWTH,2005,2.717674
SVK,AGRWTH,2006,0.6909336
SVK,AGRWTH,2007,-2.259414
SVK,AGRWTH,2008,0.04183224
SVK,AGRWTH,2009,-8.226021
SVK,AGRWTH,2010,1.989965
SVK,AGRWTH,2011,5.328108
SVK,AGRWTH,2012,0.7362255
SVK,AGRWTH,2013,-1.092338
SVK,AGRWTH,2014,-2.653742
SVK,AGRWTH,2015,-2.293503
SVK,AGRWTH,2016,-3.358115
SVK,IDX2010,2003,104.0438
SVK,IDX2010,2004,105.579
SVK,IDX2010,2005,108.4483
SVK,IDX2010,2006,109.1976
SVK,IDX2010,2007,106.7304
SVK,IDX2010,2008,106.775
SVK,IDX2010,2009,97.99167
SVK,IDX2010,2010,99.94167
SVK,IDX2010,2011,105.2667
SVK,IDX2010,2012,106.0417
SVK,IDX2010,2013,104.8833
SVK,IDX2010,2014,102.1
SVK,IDX2010,2015,99.75833
SVK,IDX2010,2016,96.40833
ESP,AGRWTH,2001,1.65401
ESP,AGRWTH,2002,0.255833
ESP,AGRWTH,2003,0.6736756
ESP,AGRWTH,2004,3.366116
ESP,AGRWTH,2005,4.453163
ESP,AGRWTH,2006,4.75162
ESP,AGRWTH,2007,3.021067
ESP,AGRWTH,2008,5.221023
ESP,AGRWTH,2009,-4.829639
ESP,AGRWTH,2010,4.275287
ESP,AGRWTH,2011,6.008333
ESP,AGRWTH,2012,2.539109
ESP,AGRWTH,2013,-0.3679853
ESP,AGRWTH,2014,-1.446599
ESP,AGRWTH,2015,-1.530294
ESP,AGRWTH,2016,-1.688868
ESP,IDX2010,2000,80.10833
ESP,IDX2010,2001,81.43333
ESP,IDX2010,2002,81.64167
ESP,IDX2010,2003,82.19167
ESP,IDX2010,2004,84.95834
ESP,IDX2010,2005,88.74167
ESP,IDX2010,2006,92.95834
ESP,IDX2010,2007,95.76667
ESP,IDX2010,2008,100.7667
ESP,IDX2010,2009,95.9
ESP,IDX2010,2010,100
ESP,IDX2010,2011,106.0083
ESP,IDX2010,2012,108.7
ESP,IDX2010,2013,108.3
ESP,IDX2010,2014,106.7333
ESP,IDX2010,2015,105.1
ESP,IDX2010,2016,103.325
SWE,AGRWTH,1983,10.93156
SWE,AGRWTH,1984,8.836581
SWE,AGRWTH,1985,5.612923
SWE,AGRWTH,1986,2.070876
SWE,AGRWTH,1987,3.185126
SWE,AGRWTH,1988,6.003287
SWE,AGRWTH,1989,8.036872
SWE,AGRWTH,1990,4.284245
SWE,AGRWTH,1991,1.36667
SWE,AGRWTH,1992,-1.619983
SWE,AGRWTH,1993,5.524275
SWE,AGRWTH,1994,4.490084
SWE,AGRWTH,1995,9.673379
SWE,AGRWTH,1996,-2.301678
SWE,AGRWTH,1997,0.8632317
SWE,AGRWTH,1998,-0.6151378
SWE,AGRWTH,1999,-0.5830642
SWE,AGRWTH,2000,4.231706
SWE,AGRWTH,2001,1.350415
SWE,AGRWTH,2002,-0.7003758
SWE,AGRWTH,2003,-1.255806
SWE,AGRWTH,2004,0.6620209
SWE,AGRWTH,2005,3.84216
SWE,AGRWTH,2006,3.883333
SWE,AGRWTH,2007,4.107172
SWE,AGRWTH,2008,3.012791
SWE,AGRWTH,2009,1.294038
SWE,AGRWTH,2010,0.4135283
SWE,AGRWTH,2011,1.31637
SWE,AGRWTH,2012,0.08710169
SWE,AGRWTH,2013,-2.378708
SWE,AGRWTH,2014,1.768071
SWE,AGRWTH,2015,0.6569822
SWE,AGRWTH,2016,-1.515701
SWE,IDX2010,1982,43.27877
SWE,IDX2010,1983,48.00982
SWE,IDX2010,1984,52.25224
SWE,IDX2010,1985,55.18512
SWE,IDX2010,1986,56.32793
SWE,IDX2010,1987,58.12205
SWE,IDX2010,1988,61.61128
SWE,IDX2010,1989,66.5629
SWE,IDX2010,1990,69.41462
SWE,IDX2010,1991,70.36329
SWE,IDX2010,1992,69.22341
SWE,IDX2010,1993,73.04751
SWE,IDX2010,1994,76.3274
SWE,IDX2010,1995,83.71084
SWE,IDX2010,1996,81.78409
SWE,IDX2010,1997,82.49007
SWE,IDX2010,1998,81.98264
SWE,IDX2010,1999,81.50463
SWE,IDX2010,2000,84.95367
SWE,IDX2010,2001,86.1009
SWE,IDX2010,2002,85.49786
SWE,IDX2010,2003,84.42418
SWE,IDX2010,2004,84.98309
SWE,IDX2010,2005,88.24827
SWE,IDX2010,2006,91.67525
SWE,IDX2010,2007,95.44051
SWE,IDX2010,2008,98.31593
SWE,IDX2010,2009,99.58817
SWE,IDX2010,2010,100
SWE,IDX2010,2011,101.3164
SWE,IDX2010,2012,101.4046
SWE,IDX2010,2013,98.9925
SWE,IDX2010,2014,100.7428
SWE,IDX2010,2015,101.4046
SWE,IDX2010,2016,99.86763
CHE,AGRWTH,2003,0.05831655
CHE,AGRWTH,2004,1.143184
CHE,AGRWTH,2005,1.238824
CHE,AGRWTH,2006,1.970606
CHE,AGRWTH,2007,2.476515
CHE,AGRWTH,2008,3.092271
CHE,AGRWTH,2009,-1.640433
CHE,AGRWTH,2010,-0.2416464
CHE,AGRWTH,2011,-1.373986
CHE,AGRWTH,2012,-0.5138124
CHE,AGRWTH,2013,0.2321802
CHE,AGRWTH,2014,-0.881116
CHE,AGRWTH,2015,-3.757501
CHE,AGRWTH,2016,-1.503488
CHE,IDX2010,2003,92.39
CHE,IDX2010,2004,93.44618
CHE,IDX2010,2005,94.60382
CHE,IDX2010,2006,96.46809
CHE,IDX2010,2007,98.85713
CHE,IDX2010,2008,101.9141
CHE,IDX2010,2009,100.2422
CHE,IDX2010,2010,100
CHE,IDX2010,2011,98.62601
CHE,IDX2010,2012,98.11926
CHE,IDX2010,2013,98.34708
CHE,IDX2010,2014,97.48052
CHE,IDX2010,2015,93.8177
CHE,IDX2010,2016,92.40715
GBR,AGRWTH,2010,2.511962
GBR,AGRWTH,2011,4.834139
GBR,AGRWTH,2012,5.636826
GBR,AGRWTH,2013,3.191089
GBR,AGRWTH,2014,-7.308001
GBR,AGRWTH,2015,-4.705327
GBR,AGRWTH,2016,2.336719
GBR,IDX2010,2009,97.53333
GBR,IDX2010,2010,99.98333
GBR,IDX2010,2011,104.8167
GBR,IDX2010,2012,110.725
GBR,IDX2010,2013,114.2583
GBR,IDX2010,2014,105.9083
GBR,IDX2010,2015,100.925
GBR,IDX2010,2016,103.2833
USA,AGRWTH,1948,7.825924
USA,AGRWTH,1949,-2.754984
USA,AGRWTH,1950,1.868596
USA,AGRWTH,1951,9.437871
USA,AGRWTH,1952,-0.5947556
USA,AGRWTH,1953,-1.006256
USA,AGRWTH,1954,0.2472529
USA,AGRWTH,1955,0.1918335
USA,AGRWTH,1956,2.817287
USA,AGRWTH,1957,3.724394
USA,AGRWTH,1958,2.205695
USA,AGRWTH,1959,-0.2007529
USA,AGRWTH,1960,0.8297716
USA,AGRWTH,1961,-0.04987533
USA,AGRWTH,1962,0.3243514
USA,AGRWTH,1963,-0.3233028
USA,AGRWTH,1964,0.3992018
USA,AGRWTH,1965,1.764413
USA,AGRWTH,1966,3.150183
USA,AGRWTH,1967,1.183713
USA,AGRWTH,1968,2.877866
USA,AGRWTH,1969,3.68433
USA,AGRWTH,1970,3.443737
USA,AGRWTH,1971,3.074641
USA,AGRWTH,1972,3.126927
USA,AGRWTH,1973,9.116299
USA,AGRWTH,1974,15.30165
USA,AGRWTH,1975,10.79753
USA,AGRWTH,1976,4.364625
USA,AGRWTH,1977,6.513095
USA,AGRWTH,1978,7.852729
USA,AGRWTH,1979,11.1005
USA,AGRWTH,1980,13.4508
USA,AGRWTH,1981,9.280303
USA,AGRWTH,1982,3.97747
USA,AGRWTH,1983,1.641803
USA,AGRWTH,1984,2.09085
USA,AGRWTH,1985,0.8674
USA,AGRWTH,1986,-2.056725
USA,AGRWTH,1987,2.472272
USA,AGRWTH,1988,3.495001
USA,AGRWTH,1989,5.021555
USA,AGRWTH,1990,4.40897
USA,AGRWTH,1991,1.252275
USA,AGRWTH,1992,1.27274
USA,AGRWTH,1993,1.491054
USA,AGRWTH,1994,1.336225
USA,AGRWTH,1995,2.913359
USA,AGRWTH,1996,2.300932
USA,AGRWTH,1997,0.3278688
USA,AGRWTH,1998,-1.058824
USA,AGRWTH,1999,1.684503
USA,AGRWTH,2000,4.07328
USA,AGRWTH,2001,0.7865168
USA,AGRWTH,2002,-0.6627029
USA,AGRWTH,2003,2.53133
USA,AGRWTH,2004,4.299179
USA,AGRWTH,2005,5.515392
USA,AGRWTH,2006,4.044646
USA,AGRWTH,2007,3.818375
USA,AGRWTH,2008,7.913448
USA,AGRWTH,2009,-4.939325
USA,AGRWTH,2010,4.986537
USA,AGRWTH,2011,7.779994
USA,AGRWTH,2012,2.110876
USA,AGRWTH,2013,0.414311
USA,AGRWTH,2014,0.8166072
USA,AGRWTH,2015,-5.077375
USA,AGRWTH,2016,-1.935687
USA,IDX2010,1947,14.43139
USA,IDX2010,1948,15.56078
USA,IDX2010,1949,15.13208
USA,IDX2010,1950,15.41484
USA,IDX2010,1951,16.86967
USA,IDX2010,1952,16.76934
USA,IDX2010,1953,16.6006
USA,IDX2010,1954,16.64164
USA,IDX2010,1955,16.67357
USA,IDX2010,1956,17.14331
USA,IDX2010,1957,17.7818
USA,IDX2010,1958,18.17401
USA,IDX2010,1959,18.13752
USA,IDX2010,1960,18.28802
USA,IDX2010,1961,18.2789
USA,IDX2010,1962,18.33819
USA,IDX2010,1963,18.2789
USA,IDX2010,1964,18.35187
USA,IDX2010,1965,18.67567
USA,IDX2010,1966,19.26399
USA,IDX2010,1967,19.49202
USA,IDX2010,1968,20.05298
USA,IDX2010,1969,20.79179
USA,IDX2010,1970,21.50781
USA,IDX2010,1971,22.1691
USA,IDX2010,1972,22.86231
USA,IDX2010,1973,24.9465
USA,IDX2010,1974,28.76373
USA,IDX2010,1975,31.8695
USA,IDX2010,1976,33.26049
USA,IDX2010,1977,35.42677
USA,IDX2010,1978,38.20874
USA,IDX2010,1979,42.4501
USA,IDX2010,1980,48.15998
USA,IDX2010,1981,52.62937
USA,IDX2010,1982,54.72269
USA,IDX2010,1983,55.62113
USA,IDX2010,1984,56.78408
USA,IDX2010,1985,57.27663
USA,IDX2010,1986,56.0986
USA,IDX2010,1987,57.48551
USA,IDX2010,1988,59.49463
USA,IDX2010,1989,62.48219
USA,IDX2010,1990,65.23701
USA,IDX2010,1991,66.05396
USA,IDX2010,1992,66.89465
USA,IDX2010,1993,67.89209
USA,IDX2010,1994,68.79928
USA,IDX2010,1995,70.80365
USA,IDX2010,1996,72.43279
USA,IDX2010,1997,72.67027
USA,IDX2010,1998,71.90083
USA,IDX2010,1999,73.112
USA,IDX2010,2000,76.09006
USA,IDX2010,2001,76.68851
USA,IDX2010,2002,76.1803
USA,IDX2010,2003,78.10867
USA,IDX2010,2004,81.46671
USA,IDX2010,2005,85.95992
USA,IDX2010,2006,89.43668
USA,IDX2010,2007,92.85172
USA,IDX2010,2008,100.1995
USA,IDX2010,2009,95.25031
USA,IDX2010,2010,100
USA,IDX2010,2011,107.78
USA,IDX2010,2012,110.0551
USA,IDX2010,2013,110.5111
USA,IDX2010,2014,111.4135
USA,IDX2010,2015,105.7566
USA,IDX2010,2016,103.7095
CHL,AGRWTH,2005,2.913207
CHL,AGRWTH,2006,5.035284
CHL,AGRWTH,2007,5.99543
CHL,AGRWTH,2008,15.89088
CHL,AGRWTH,2009,-3.297719
CHL,AGRWTH,2010,5.497454
CHL,AGRWTH,2011,4.624876
CHL,AGRWTH,2012,0.2529199
CHL,AGRWTH,2013,2.629756
CHL,AGRWTH,2014,8.583064
CHL,AGRWTH,2015,3.573528
CHL,AGRWTH,2016,0.02870845
CHL,IDX2010,2004,73.82077
CHL,IDX2010,2005,75.97132
CHL,IDX2010,2006,79.79669
CHL,IDX2010,2007,84.58085
CHL,IDX2010,2008,98.02149
CHL,IDX2010,2009,94.78902
CHL,IDX2010,2010,100
CHL,IDX2010,2011,104.6249
CHL,IDX2010,2012,104.8895
CHL,IDX2010,2013,107.6478
CHL,IDX2010,2014,116.8873
CHL,IDX2010,2015,121.0643
CHL,IDX2010,2016,121.0991
EST,AGRWTH,1998,2.93007
EST,AGRWTH,1999,-2.520552
EST,AGRWTH,2000,6.11932
EST,AGRWTH,2001,3.513726
EST,AGRWTH,2002,-1.072533
EST,AGRWTH,2003,-0.2279302
EST,AGRWTH,2004,2.838063
EST,AGRWTH,2005,2.520506
EST,AGRWTH,2006,4.592049
EST,AGRWTH,2007,8.350597
EST,AGRWTH,2008,5.883218
EST,AGRWTH,2009,-2.354494
EST,AGRWTH,2010,3.656021
EST,AGRWTH,2011,4.78968
EST,AGRWTH,2012,1.977605
EST,AGRWTH,2013,1.22006
EST,AGRWTH,2014,-0.6788048
EST,AGRWTH,2015,-1.916198
EST,AGRWTH,2016,-0.08465746
EST,IDX2010,1997,71.78899
EST,IDX2010,1998,73.89246
EST,IDX2010,1999,72.02996
EST,IDX2010,2000,76.43771
EST,IDX2010,2001,79.12352
EST,IDX2010,2002,78.27489
EST,IDX2010,2003,78.09648
EST,IDX2010,2004,80.3129
EST,IDX2010,2005,82.3372
EST,IDX2010,2006,86.11816
EST,IDX2010,2007,93.30955
EST,IDX2010,2008,98.79915
EST,IDX2010,2009,96.47293
EST,IDX2010,2010,100
EST,IDX2010,2011,104.7897
EST,IDX2010,2012,106.862
EST,IDX2010,2013,108.1658
EST,IDX2010,2014,107.4315
EST,IDX2010,2015,105.3729
EST,IDX2010,2016,105.2837
SVN,AGRWTH,1999,3.693555
SVN,AGRWTH,2000,7.497774
SVN,AGRWTH,2001,7.478504
SVN,AGRWTH,2002,3.49707
SVN,AGRWTH,2003,1.289917
SVN,AGRWTH,2004,2.353334
SVN,AGRWTH,2005,2.02988
SVN,AGRWTH,2006,2.227906
SVN,AGRWTH,2007,3.609915
SVN,AGRWTH,2008,3.50915
SVN,AGRWTH,2009,-2.122926
SVN,AGRWTH,2010,2.148542
SVN,AGRWTH,2011,4.724206
SVN,AGRWTH,2012,0.8864627
SVN,AGRWTH,2013,0.0796643
SVN,AGRWTH,2014,-0.3081579
SVN,AGRWTH,2015,0.02450748
SVN,AGRWTH,2016,-1.265383
SVN,IDX2010,1998,69.55642
SVN,IDX2010,1999,72.12553
SVN,IDX2010,2000,77.53333
SVN,IDX2010,2001,83.33167
SVN,IDX2010,2002,86.24583
SVN,IDX2010,2003,87.35833
SVN,IDX2010,2004,89.41417
SVN,IDX2010,2005,91.22916
SVN,IDX2010,2006,93.26167
SVN,IDX2010,2007,96.62833
SVN,IDX2010,2008,100.0192
SVN,IDX2010,2009,97.89584
SVN,IDX2010,2010,99.99917
SVN,IDX2010,2011,104.7233
SVN,IDX2010,2012,105.6517
SVN,IDX2010,2013,105.7358
SVN,IDX2010,2014,105.41
SVN,IDX2010,2015,105.4358
SVN,IDX2010,2016,104.1017
EU28,AGRWTH,1997,0.5999613
EU28,AGRWTH,1998,0.128592
EU28,AGRWTH,1999,-0.348876
EU28,AGRWTH,2000,4.308735
EU28,AGRWTH,2001,1.147972
EU28,AGRWTH,2002,-0.1250361
EU28,AGRWTH,2003,0.288906
EU28,AGRWTH,2004,2.275783
