Country or Area;Year;Quantity
T.F.Yug.Rep. Macedonia;1996;668.0
T.F.Yug.Rep. Macedonia;1995;159.0
T.F.Yug.Rep. Macedonia;1994;112.0
T.F.Yug.Rep. Macedonia;1993;933.0
T.F.Yug.Rep. Macedonia;1992;1000.0
Thailand;2014;41524.0
Thailand;2013;42054.0
Thailand;2012;43003.0
Thailand;2011;39596.0
Thailand;2010;40734.0
Thailand;2009;41362.0
Thailand;2008;40641.0
Thailand;2007;38405.0
Thailand;2006;41409.0
Thailand;2005;41329.0
Thailand;2004;43535.0
Thailand;2003;38741.0
Thailand;2002;36378.0
Thailand;2001;35610.0
Thailand;2000;33765.0
Thailand;1999;34878.0
Thailand;1998;33940.0
Thailand;1997;36438.0
Thailand;1996;31702.0
Thailand;1995;22851.0
Thailand;1994;18619.0
Thailand;1993;16105.0
Thailand;1992;13799.0
Thailand;1991;11766.0
Thailand;1990;10849.0
Tonga;1994;0.0
Tonga;1993;1.73
Tonga;1992;0.37
Trinidad and Tobago;2014;2923.0
Trinidad and Tobago;2013;4109.0
Trinidad and Tobago;2012;2959.0
Trinidad and Tobago;2011;4284.0
Trinidad and Tobago;2010;3513.0
Trinidad and Tobago;2009;4878.0
Trinidad and Tobago;2008;4584.0
Trinidad and Tobago;2007;4696.0
Trinidad and Tobago;2006;4121.0
Trinidad and Tobago;2005;4740.0
Trinidad and Tobago;2004;3212.0
Trinidad and Tobago;2003;4429.0
Trinidad and Tobago;2002;4560.0
Trinidad and Tobago;2001;4651.0
Trinidad and Tobago;2000;5022.0
Trinidad and Tobago;1999;4118.0
Trinidad and Tobago;1998;3721.0
Trinidad and Tobago;1997;2020.0
Trinidad and Tobago;1996;2133.0
Trinidad and Tobago;1995;1363.0
Trinidad and Tobago;1994;1561.0
Trinidad and Tobago;1993;1922.0
Trinidad and Tobago;1992;2770.0
Trinidad and Tobago;1991;2150.0
Trinidad and Tobago;1990;906.0
Tunisia;2014;1180.0
Tunisia;2013;1146.0
Tunisia;2012;1106.0
Tunisia;2011;317.0
Tunisia;2010;184.0
Tunisia;2009;1169.0
Tunisia;2008;1174.0
Tunisia;2007;1149.0
Tunisia;2006;1180.0
Tunisia;2005;1119.0
Tunisia;2004;1087.0
Tunisia;2003;1220.0
Tunisia;2002;1197.0
Tunisia;2001;1120.0
Tunisia;2000;1185.0
Tunisia;1999;1072.0
Tunisia;1998;953.0
Tunisia;1997;915.0
Tunisia;1996;922.0
Tunisia;1995;855.0
Tunisia;1994;683.0
Tunisia;1993;313.0
Tunisia;1992;337.0
Tunisia;1991;132.0
Tunisia;1990;419.0
Turkey;2014;17480.0
Turkey;2013;18556.0
Turkey;2012;19488.0
Turkey;2011;18092.0
Turkey;2010;16954.0
Turkey;2009;14219.0
Turkey;2008;21725.0
Turkey;2007;23446.0
Turkey;2006;24063.0
Turkey;2005;23389.0
Turkey;2004;23918.0
Turkey;2003;24095.0
Turkey;2002;23662.0
Turkey;2001;23242.0
Turkey;2000;21583.0
Turkey;1999;22985.0
Turkey;1998;23734.0
Turkey;1997;23336.0
Turkey;1996;24224.0
Turkey;1995;24694.0
Turkey;1994;21822.0
Turkey;1993;21976.0
Turkey;1992;19316.0
Turkey;1991;17632.0
Turkey;1990;20062.0
Turkmenistan;1998;0.0
Turkmenistan;1997;500.0
Turkmenistan;1996;100.0
Turkmenistan;1995;500.0
Turkmenistan;1994;489.0
Turkmenistan;1993;332.0
Turkmenistan;1992;1127.0
Ukraine;2014;179.0
Ukraine;2013;729.0
Ukraine;2012;1522.0
Ukraine;2011;5679.0
Ukraine;2010;7765.0
Ukraine;2009;7182.0
Ukraine;2008;6568.0
Ukraine;2007;9808.0
Ukraine;2006;10650.0
Ukraine;2005;14579.0
Ukraine;2004;21693.0
Ukraine;2003;22453.0
Ukraine;2002;18858.0
Ukraine;2001;13127.0
Ukraine;2000;5851.0
Ukraine;1999;9884.0
Ukraine;1998;9884.0
Ukraine;1997;8957.0
Ukraine;1996;9237.0
Ukraine;1995;13300.0
Ukraine;1994;14608.0
Ukraine;1993;19689.0
Ukraine;1992;36259.0
United Kingdom;2014;46571.0
United Kingdom;2013;50313.0
United Kingdom;2012;53763.0
United Kingdom;2011;49649.0
United Kingdom;2010;47497.0
United Kingdom;2009;47104.0
United Kingdom;2008;51466.0
United Kingdom;2007;49893.0
United Kingdom;2006;51447.0
United Kingdom;2005;52210.0
United Kingdom;2004;55858.0
United Kingdom;2003;48589.0
United Kingdom;2002;52041.0
United Kingdom;2001;48992.0
United Kingdom;2000;48868.0
United Kingdom;1999;39321.0
United Kingdom;1998;39447.0
United Kingdom;1997;41333.0
United Kingdom;1996;41719.0
United Kingdom;1995;40920.0
United Kingdom;1994;42692.0
United Kingdom;1993;50498.0
United Kingdom;1992;46353.0
United Kingdom;1991;45302.0
United Kingdom;1990;41578.0
United Rep. of Tanzania;1999;488.0
United Rep. of Tanzania;1998;515.0
United Rep. of Tanzania;1997;464.0
United Rep. of Tanzania;1996;525.0
United Rep. of Tanzania;1995;620.0
United Rep. of Tanzania;1994;580.0
United Rep. of Tanzania;1993;578.0
United Rep. of Tanzania;1992;577.0
United Rep. of Tanzania;1991;574.0
United Rep. of Tanzania;1990;554.0
United States;2014;362247.0
United States;2013;381281.0
United States;2012;421945.0
United States;2011;468038.0
United States;2010;486442.0
United States;2009;477735.0
United States;2008;521148.0
United States;2007;533642.0
United States;2006;537755.0
United States;2005;538651.0
United States;2004;539917.0
United States;2003;516216.0
United States;2002;483786.0
United States;2001;494431.0
United States;2000;484111.0
United States;1999;465798.0
United States;1998;464416.0
United States;1997;441837.0
United States;1996;404771.0
United States;1995;384205.0
United States;1994;378568.0
United States;1993;360102.0
United States;1992;325988.0
United States;1991;306121.0
United States;1990;314165.0
Uruguay;2014;1880.6
Uruguay;2013;1915.7
Uruguay;2012;2056.1
Uruguay;2011;1160.9
Uruguay;2010;1934.5
Uruguay;2009;1910.0
Uruguay;2008;2015.7
Uruguay;2007;1529.5
Uruguay;2006;1842.0
Uruguay;2005;2035.0
Uruguay;2004;2199.0
Uruguay;2003;1638.0
Uruguay;2002;1079.0
Uruguay;2001;1788.0
Uruguay;2000;1761.0
Uruguay;1999;1657.0
Uruguay;1998;1730.0
Uruguay;1997;1465.0
Uruguay;1996;1497.0
Uruguay;1995;1429.0
Uruguay;1994;190.0
Uruguay;1993;151.0
Uruguay;1992;1385.0
Uruguay;1991;1413.0
Uruguay;1990;1175.0
USSR (former);1991;0.0
USSR (former);1990;8218.0
Uzbekistan;1999;0.0
Uzbekistan;1998;0.0
Uzbekistan;1997;0.0
Uzbekistan;1996;4.0
Uzbekistan;1995;206.0
Uzbekistan;1994;1519.0
Uzbekistan;1993;4106.0
Uzbekistan;1992;3106.0
Venezuela (Bolivar. Rep.);1998;1068.0
Venezuela (Bolivar. Rep.);1997;387.0
Venezuela (Bolivar. Rep.);1996;0.0
Venezuela (Bolivar. Rep.);1995;3.0
Venezuela (Bolivar. Rep.);1994;0.0
Venezuela (Bolivar. Rep.);1993;0.0
Venezuela (Bolivar. Rep.);1992;0.0
Venezuela (Bolivar. Rep.);1991;0.0
Venezuela (Bolivar. Rep.);1990;0.0
Viet Nam;2014;704.0
Viet Nam;2013;1312.0
Viet Nam;2012;728.0
Viet Nam;2011;629.0
Viet Nam;2010;492.0
Viet Nam;2009;0.0
Viet Nam;2008;0.0
Yemen;2000;779.0
Yemen;1999;727.0
Yemen;1998;779.0
Yemen;1997;0.0
Yemen;1996;721.0
Yemen;1995;715.0
Yemen;1994;808.0
Yemen;1993;1670.0
Yemen;1992;2906.0
Yemen;1991;1720.0
Yemen, Dem. (former);1990;3100.0
Yugoslavia, SFR (former);1991;10241.0
Yugoslavia, SFR (former);1990;11996.0
Zambia;2014;560.0
Zambia;2013;606.0
Zambia;2012;643.0
Zambia;2011;577.0
Zambia;2010;625.0
Zambia;2009;587.0
Zambia;2008;479.0
Zambia;2007;444.0
Zambia;2006;395.0
Zambia;2005;404.0
Zambia;2004;478.0
Zambia;2003;415.0
Zambia;2002;475.0
Zambia;2001;444.0
Zambia;2000;28.0
Zambia;1999;222.0
Zambia;1998;626.0
Zambia;1997;491.0
Zambia;1996;539.0
Zambia;1995;545.0
Zambia;1994;550.0
Zambia;1993;550.0
Zambia;1992;545.0
Zambia;1991;540.0
Zambia;1990;540.0
