LOCATION,SUBJECT,TIME,Value
FIN,TOT,1966,20.08539
FIN,TOT,1967,20.86807
FIN,TOT,1968,22.00894
FIN,TOT,1969,25.1017
FIN,TOT,1970,28.11177
FIN,TOT,1971,29.43865
FIN,TOT,1972,32.01931
FIN,TOT,1973,34.29402
FIN,TOT,1974,35.90904
FIN,TOT,1975,34.50064
FIN,TOT,1976,34.82901
FIN,TOT,1977,35.01873
FIN,TOT,1978,36.78828
FIN,TOT,1979,40.71776
FIN,TOT,1980,43.90659
FIN,TOT,1981,45.04494
FIN,TOT,1982,45.43168
FIN,TOT,1983,46.8911
FIN,TOT,1984,49.07293
FIN,TOT,1985,51.04679
FIN,TOT,1986,51.81824
FIN,TOT,1987,54.18768
FIN,TOT,1988,56.52744
FIN,TOT,1989,57.86688
FIN,TOT,1990,58.11272
FIN,TOT,1991,53.06253
FIN,TOT,1992,53.56644
FIN,TOT,1993,56.30131
FIN,TOT,1994,62.64087
FIN,TOT,1995,66.66666
FIN,TOT,1996,68.825
FIN,TOT,1997,74.31667
FIN,TOT,1998,79.675
FIN,TOT,1999,83.675
FIN,TOT,2000,91.225
FIN,TOT,2001,91.825
FIN,TOT,2002,93.93333
FIN,TOT,2003,94.56667
FIN,TOT,2004,99.94167
FIN,TOT,2005,100.0417
FIN,TOT,2006,109.6333
FIN,TOT,2007,114.6833
FIN,TOT,2008,115.5667
FIN,TOT,2009,94.65
FIN,TOT,2010,100
FIN,TOT,2011,101.7
FIN,TOT,2012,99.55833
FIN,TOT,2013,96.45834
FIN,TOT,2014,94.73333
FIN,TOT,2015,93.825
FIN,TOT,2016,96.275
FRA,CONSTR,1955,48.3712
FRA,CONSTR,1956,49.81392
FRA,CONSTR,1957,55.04081
FRA,CONSTR,1958,55.97739
FRA,CONSTR,1959,56.80991
FRA,CONSTR,1960,58.26209
FRA,CONSTR,1961,62.00369
FRA,CONSTR,1962,65.41891
FRA,CONSTR,1963,70.8965
FRA,CONSTR,1964,80.9462
FRA,CONSTR,1965,85.96689
FRA,CONSTR,1966,89.64928
FRA,CONSTR,1967,92.70825
FRA,CONSTR,1968,92.40069
FRA,CONSTR,1969,96.72314
FRA,CONSTR,1970,100.231
FRA,CONSTR,1971,97.12214
FRA,CONSTR,1972,99.49117
FRA,CONSTR,1973,98.77631
FRA,CONSTR,1974,100.9292
FRA,CONSTR,1975,95.47628
FRA,CONSTR,1976,95.00247
FRA,CONSTR,1977,94.30423
FRA,CONSTR,1978,90.32259
FRA,CONSTR,1979,89.70747
FRA,CONSTR,1980,93.13322
FRA,CONSTR,1981,92.19058
FRA,CONSTR,1982,87.01579
FRA,CONSTR,1983,82.99168
FRA,CONSTR,1984,78.62301
FRA,CONSTR,1985,78.01842
FRA,CONSTR,1986,81.61202
FRA,CONSTR,1987,85.46999
FRA,CONSTR,1988,91.5089
FRA,CONSTR,1989,96.48212
FRA,CONSTR,1990,99.10917
FRA,CONSTR,1991,99.22334
FRA,CONSTR,1992,101.5867
FRA,CONSTR,1993,94.23083
FRA,CONSTR,1994,92.02084
FRA,CONSTR,1995,93.07417
FRA,CONSTR,1996,89.2875
FRA,CONSTR,1997,86.41666
FRA,CONSTR,1998,86.59333
FRA,CONSTR,1999,90.145
FRA,CONSTR,2000,95.97916
FRA,CONSTR,2001,99.70834
FRA,CONSTR,2002,99.215
FRA,CONSTR,2003,98.92834
FRA,CONSTR,2004,100.7125
FRA,CONSTR,2005,103.3783
FRA,CONSTR,2006,105.645
FRA,CONSTR,2007,110.2075
FRA,CONSTR,2008,108.4183
FRA,CONSTR,2009,102.1775
FRA,CONSTR,2010,100
FRA,CONSTR,2011,97.9875
FRA,CONSTR,2012,92.87083
FRA,CONSTR,2013,93.34
FRA,CONSTR,2014,91.13084
FRA,CONSTR,2015,87.21416
FRA,CONSTR,2016,86.71917
FRA,MFG,1955,30.43825
FRA,MFG,1956,33.43545
FRA,MFG,1957,36.29237
FRA,MFG,1958,37.9722
FRA,MFG,1959,38.47285
FRA,MFG,1960,42.21507
FRA,MFG,1961,44.68242
FRA,MFG,1962,47.82119
FRA,MFG,1963,50.46086
FRA,MFG,1964,54.16396
FRA,MFG,1965,55.31192
FRA,MFG,1966,58.92861
FRA,MFG,1967,59.83587
FRA,MFG,1968,62.16882
FRA,MFG,1969,70.08727
FRA,MFG,1970,74.04958
FRA,MFG,1971,77.78354
FRA,MFG,1972,84.04794
FRA,MFG,1973,90.8493
FRA,MFG,1974,93.05264
FRA,MFG,1975,83.84428
FRA,MFG,1976,92.37374
FRA,MFG,1977,93.91052
FRA,MFG,1978,95.65098
FRA,MFG,1979,99.58861
FRA,MFG,1980,97.84776
FRA,MFG,1981,95.72837
FRA,MFG,1982,95.12735
FRA,MFG,1983,94.34444
FRA,MFG,1984,94.96128
FRA,MFG,1985,94.02118
FRA,MFG,1986,96.24486
FRA,MFG,1987,97.66555
FRA,MFG,1988,101.2834
FRA,MFG,1989,104.8572
FRA,MFG,1990,116.3275
FRA,MFG,1991,113.8725
FRA,MFG,1992,110.75
FRA,MFG,1993,105.08
FRA,MFG,1994,107.8825
FRA,MFG,1995,110.2192
FRA,MFG,1996,108.0058
FRA,MFG,1997,111.8567
FRA,MFG,1998,114.6883
FRA,MFG,1999,115.2767
FRA,MFG,2000,118.0608
FRA,MFG,2001,117.34
FRA,MFG,2002,114.3108
FRA,MFG,2003,111.855
FRA,MFG,2004,114.0625
FRA,MFG,2005,113.6167
FRA,MFG,2006,114.7242
FRA,MFG,2007,116.305
FRA,MFG,2008,112.1575
FRA,MFG,2009,95.92333
FRA,MFG,2010,100
FRA,MFG,2011,103.4483
FRA,MFG,2012,100.5908
FRA,MFG,2013,99.4525
FRA,MFG,2014,99.27917
FRA,MFG,2015,101.1933
FRA,MFG,2016,101.6083
FRA,TOT,1955,29.31322
FRA,TOT,1956,31.99364
FRA,TOT,1957,34.61592
FRA,TOT,1958,36.1642
FRA,TOT,1959,36.66295
FRA,TOT,1960,39.98287
FRA,TOT,1961,42.23185
FRA,TOT,1962,45.02242
FRA,TOT,1963,47.07251
FRA,TOT,1964,50.13707
FRA,TOT,1965,51.02151
FRA,TOT,1966,54.01283
FRA,TOT,1967,55.27471
FRA,TOT,1968,57.25766
FRA,TOT,1969,63.97265
FRA,TOT,1970,67.57237
FRA,TOT,1971,70.76087
FRA,TOT,1972,75.81964
FRA,TOT,1973,81.54879
FRA,TOT,1974,83.48667
FRA,TOT,1975,76.28722
FRA,TOT,1976,83.3909
FRA,TOT,1977,84.91192
FRA,TOT,1978,86.82163
FRA,TOT,1979,90.56219
FRA,TOT,1980,89.62316
FRA,TOT,1981,88.68404
FRA,TOT,1982,87.97029
FRA,TOT,1983,88.0304
FRA,TOT,1984,89.54803
FRA,TOT,1985,89.76807
FRA,TOT,1986,92.0471
FRA,TOT,1987,93.65533
FRA,TOT,1988,96.99217
FRA,TOT,1989,100.3548
FRA,TOT,1990,110.6409
FRA,TOT,1991,109.2992
FRA,TOT,1992,106.7301
FRA,TOT,1993,101.9367
FRA,TOT,1994,104.4517
FRA,TOT,1995,106.7659
FRA,TOT,1996,105.1334
FRA,TOT,1997,108.2526
FRA,TOT,1998,110.8884
FRA,TOT,1999,111.6359
FRA,TOT,2000,114.396
FRA,TOT,2001,114.1126
FRA,TOT,2002,111.4959
FRA,TOT,2003,109.7101
FRA,TOT,2004,111.8618
FRA,TOT,2005,111.4676
FRA,TOT,2006,112.3968
FRA,TOT,2007,113.6793
FRA,TOT,2008,110.3434
FRA,TOT,2009,95.82996
FRA,TOT,2010,100
FRA,TOT,2011,102.4025
FRA,TOT,2012,100.1475
FRA,TOT,2013,99.37416
FRA,TOT,2014,98.50166
FRA,TOT,2015,100.4358
FRA,TOT,2016,100.7983
DEU,CONSTR,1950,32.68878
DEU,CONSTR,1951,35.86431
DEU,CONSTR,1952,38.23137
DEU,CONSTR,1953,45.25754
DEU,CONSTR,1954,49.93332
DEU,CONSTR,1955,56.25938
DEU,CONSTR,1956,59.04317
DEU,CONSTR,1957,57.62627
DEU,CONSTR,1958,59.7683
DEU,CONSTR,1959,68.70312
DEU,CONSTR,1960,71.93699
DEU,CONSTR,1961,78.53809
DEU,CONSTR,1962,85.2142
DEU,CONSTR,1963,85.64761
DEU,CONSTR,1964,95.71595
DEU,CONSTR,1965,97.94132
DEU,CONSTR,1966,98.44975
DEU,CONSTR,1967,93.19053
DEU,CONSTR,1968,97.2412
DEU,CONSTR,1969,106.076
DEU,CONSTR,1970,112.5188
DEU,CONSTR,1971,116.8361
DEU,CONSTR,1972,124.4707
DEU,CONSTR,1973,125.1459
DEU,CONSTR,1974,115.9443
DEU,CONSTR,1975,103.1339
DEU,CONSTR,1976,108.6431
DEU,CONSTR,1977,107.2512
DEU,CONSTR,1978,106.6344
DEU,CONSTR,1979,111.5103
DEU,CONSTR,1980,111.4186
DEU,CONSTR,1981,101.5419
DEU,CONSTR,1982,98.08302
DEU,CONSTR,1983,98.37473
DEU,CONSTR,1984,99.50826
DEU,CONSTR,1985,91.37357
DEU,CONSTR,1986,97.03284
DEU,CONSTR,1987,96.72446
DEU,CONSTR,1988,101.0168
DEU,CONSTR,1989,107.5929
DEU,CONSTR,1990,113.0522
DEU,CONSTR,1991,116.3444
DEU,CONSTR,1992,128.4047
DEU,CONSTR,1993,131.5136
DEU,CONSTR,1994,144.1324
DEU,CONSTR,1995,141.932
DEU,CONSTR,1996,132.9055
DEU,CONSTR,1997,127.4962
DEU,CONSTR,1998,123.6456
DEU,CONSTR,1999,124.8125
DEU,CONSTR,2000,119.5783
DEU,CONSTR,2001,110.3351
DEU,CONSTR,2002,106.051
DEU,CONSTR,2003,101.3752
DEU,CONSTR,2004,97.05785
DEU,CONSTR,2005,91.72362
DEU,CONSTR,2006,96.47441
DEU,CONSTR,2007,99.22487
DEU,CONSTR,2008,99.89999
DEU,CONSTR,2009,99.47491
DEU,CONSTR,2010,100
DEU,CONSTR,2011,113.1605
DEU,CONSTR,2012,111.1685
DEU,CONSTR,2013,113.5273
DEU,CONSTR,2014,119.3199
DEU,CONSTR,2015,119.4199
DEU,CONSTR,2016,120.8701
DEU,MFG,1950,13.73333
DEU,MFG,1951,16.21667
DEU,MFG,1952,17.29167
DEU,MFG,1953,19.04167
DEU,MFG,1954,21.24167
DEU,MFG,1955,24.49167
DEU,MFG,1956,26.35
DEU,MFG,1957,27.75
DEU,MFG,1958,28.58333
DEU,MFG,1959,30.78333
DEU,MFG,1960,34.50834
DEU,MFG,1961,36.50834
DEU,MFG,1962,37.875
DEU,MFG,1963,38.99166
DEU,MFG,1964,42.41667
DEU,MFG,1965,44.75834
DEU,MFG,1966,45.09167
DEU,MFG,1967,43.64167
DEU,MFG,1968,47.60833
DEU,MFG,1969,53.625
DEU,MFG,1970,56.98333
DEU,MFG,1971,57.525
DEU,MFG,1972,59.30833
DEU,MFG,1973,62.65833
DEU,MFG,1974,61.1
DEU,MFG,1975,57.06667
DEU,MFG,1976,61.79167
DEU,MFG,1977,63.05
DEU,MFG,1978,63.71667
DEU,MFG,1979,66.71667
DEU,MFG,1980,66.89167
DEU,MFG,1981,65.55
DEU,MFG,1982,63.53333
DEU,MFG,1983,63.8
DEU,MFG,1984,65.53333
DEU,MFG,1985,68.45
DEU,MFG,1986,69.925
DEU,MFG,1987,70.18333
DEU,MFG,1988,72.98333
DEU,MFG,1989,76.45834
DEU,MFG,1990,80.25833
DEU,MFG,1991,82.59167
DEU,MFG,1992,81.325
DEU,MFG,1993,74.86667
DEU,MFG,1994,77.16666
DEU,MFG,1995,77.79166
DEU,MFG,1996,77.33334
DEU,MFG,1997,79.81667
DEU,MFG,1998,83.43333
DEU,MFG,1999,84.65
DEU,MFG,2000,89.25833
DEU,MFG,2001,89.30833
DEU,MFG,2002,88.23333
DEU,MFG,2003,88.45834
DEU,MFG,2004,92.30833
DEU,MFG,2005,95.35
DEU,MFG,2006,100.7333
DEU,MFG,2007,107.2833
DEU,MFG,2008,108.1333
DEU,MFG,2009,89.50833
DEU,MFG,2010,100
DEU,MFG,2011,108.3083
DEU,MFG,2012,107.1
DEU,MFG,2013,106.8667
DEU,MFG,2014,108.925
DEU,MFG,2015,110.025
DEU,MFG,2016,111.5083
DEU,TOT,1958,26.55895
DEU,TOT,1959,28.46
DEU,TOT,1960,31.76998
DEU,TOT,1961,33.77354
DEU,TOT,1962,35.1942
DEU,TOT,1963,36.38345
DEU,TOT,1964,39.39173
DEU,TOT,1965,41.56519
DEU,TOT,1966,42.25062
DEU,TOT,1967,41.34843
DEU,TOT,1968,46.42764
DEU,TOT,1969,52.49692
DEU,TOT,1970,55.64287
DEU,TOT,1971,56.13488
DEU,TOT,1972,58.20436
DEU,TOT,1973,61.9477
DEU,TOT,1974,60.87238
DEU,TOT,1975,57.09354
DEU,TOT,1976,60.93832
DEU,TOT,1977,62.52594
DEU,TOT,1978,63.62663
DEU,TOT,1979,66.8306
DEU,TOT,1980,66.82487
DEU,TOT,1981,65.60403
DEU,TOT,1982,63.47187
DEU,TOT,1983,63.89602
DEU,TOT,1984,65.82757
DEU,TOT,1985,68.98569
DEU,TOT,1986,70.25237
DEU,TOT,1987,70.52176
DEU,TOT,1988,73.06086
DEU,TOT,1989,76.66032
DEU,TOT,1990,80.62659
DEU,TOT,1991,82.94216
DEU,TOT,1992,81.04778
DEU,TOT,1993,74.3839
DEU,TOT,1994,76.84828
DEU,TOT,1995,77.63621
DEU,TOT,1996,77.3093
DEU,TOT,1997,80.07544
DEU,TOT,1998,83.22716
DEU,TOT,1999,84.20788
DEU,TOT,2000,89.41325
DEU,TOT,2001,89.74015
DEU,TOT,2002,88.74267
DEU,TOT,2003,89.01089
DEU,TOT,2004,91.72674
DEU,TOT,2005,95.24728
DEU,TOT,2006,101.0813
DEU,TOT,2007,108.0805
DEU,TOT,2008,108.3068
DEU,TOT,2009,89.55574
DEU,TOT,2010,100
DEU,TOT,2011,108.7259
DEU,TOT,2012,108.0721
DEU,TOT,2013,108.399
DEU,TOT,2014,110.4862
DEU,TOT,2015,110.9053
DEU,TOT,2016,112.3638
GRC,CONSTR,2000,186.7783
GRC,CONSTR,2001,199.1252
GRC,CONSTR,2002,276.8558
GRC,CONSTR,2003,261.1347
GRC,CONSTR,2004,219.3202
GRC,CONSTR,2005,134.6413
GRC,CONSTR,2006,139.0402
GRC,CONSTR,2007,159.0602
GRC,CONSTR,2008,171.2322
GRC,CONSTR,2009,142.0645
GRC,CONSTR,2010,100
GRC,CONSTR,2011,58.86029
GRC,CONSTR,2012,39.14022
GRC,CONSTR,2013,35.96601
GRC,CONSTR,2014,41.6146
GRC,CONSTR,2015,42.66433
GRC,CONSTR,2016,52.66183
GRC,MFG,1955,19.15703
GRC,MFG,1956,19.38852
GRC,MFG,1957,20.87665
GRC,MFG,1958,23.09426
GRC,MFG,1959,23.35687
GRC,MFG,1960,25.14846
GRC,MFG,1961,27.20461
GRC,MFG,1962,28.61493
GRC,MFG,1963,31.96858
GRC,MFG,1964,35.21719
GRC,MFG,1965,38.0709
GRC,MFG,1966,43.64021
GRC,MFG,1967,44.81321
GRC,MFG,1968,48.07737
GRC,MFG,1969,53.4327
GRC,MFG,1970,59.31131
GRC,MFG,1971,65.07515
GRC,MFG,1972,73.5896
GRC,MFG,1973,85.2113
GRC,MFG,1974,83.57382
GRC,MFG,1975,87.25935
GRC,MFG,1976,96.43691
GRC,MFG,1977,97.85702
GRC,MFG,1978,105.344
GRC,MFG,1979,111.8069
GRC,MFG,1980,112.8165
GRC,MFG,1981,113.5967
GRC,MFG,1982,111.2278
GRC,MFG,1983,109.5826
GRC,MFG,1984,111.0397
GRC,MFG,1985,113.8881
GRC,MFG,1986,113.1079
GRC,MFG,1987,110.8517
GRC,MFG,1988,116.4169
GRC,MFG,1989,119.0584
GRC,MFG,1990,115.6648
GRC,MFG,1991,114.6966
GRC,MFG,1992,113.2019
GRC,MFG,1993,109.592
GRC,MFG,1994,110.7389
GRC,MFG,1995,113.1079
GRC,MFG,1996,112.663
GRC,MFG,1997,115.289
GRC,MFG,1998,124.6364
GRC,MFG,1999,123.5421
GRC,MFG,2000,128.2935
GRC,MFG,2001,122.5714
GRC,MFG,2002,121.3854
GRC,MFG,2003,120.4348
GRC,MFG,2004,121.3865
GRC,MFG,2005,119.3795
GRC,MFG,2006,121.7103
GRC,MFG,2007,124.3834
GRC,MFG,2008,118.5849
GRC,MFG,2009,105.3266
GRC,MFG,2010,100
GRC,MFG,2011,90.91637
GRC,MFG,2012,87.70159
GRC,MFG,2013,86.75631
GRC,MFG,2014,88.27948
GRC,MFG,2015,89.84231
GRC,MFG,2016,93.42422
GRC,TOT,1962,22.61038
GRC,TOT,1963,24.90824
GRC,TOT,1964,27.59875
GRC,TOT,1965,30.02953
GRC,TOT,1966,34.74441
GRC,TOT,1967,36.37461
GRC,TOT,1968,39.19651
GRC,TOT,1969,43.82126
GRC,TOT,1970,48.35281
GRC,TOT,1971,53.81328
GRC,TOT,1972,60.88102
GRC,TOT,1973,70.23137
GRC,TOT,1974,69.21329
GRC,TOT,1975,72.1757
GRC,TOT,1976,79.75339
GRC,TOT,1977,81.37832
GRC,TOT,1978,87.56264
GRC,TOT,1979,92.91253
GRC,TOT,1980,93.80685
GRC,TOT,1981,94.53355
GRC,TOT,1982,95.39308
GRC,TOT,1983,95.04926
GRC,TOT,1984,97.27625
GRC,TOT,1985,100.4565
GRC,TOT,1986,100.1284
GRC,TOT,1987,98.91719
GRC,TOT,1988,103.9181
GRC,TOT,1989,105.7701
GRC,TOT,1990,103.1836
GRC,TOT,1991,102.16
GRC,TOT,1992,101.0895
GRC,TOT,1993,98.1983
GRC,TOT,1994,99.44854
GRC,TOT,1995,101.277
GRC,TOT,1996,102.1936
GRC,TOT,1997,104.1431
GRC,TOT,1998,113.4673
GRC,TOT,1999,115.6641
GRC,TOT,2000,123.8667
GRC,TOT,2001,119.7083
GRC,TOT,2002,119.9583
GRC,TOT,2003,120.5417
GRC,TOT,2004,121.3667
GRC,TOT,2005,119.425
GRC,TOT,2006,120.4083
GRC,TOT,2007,123.1583
GRC,TOT,2008,117.95
GRC,TOT,2009,106.5167
GRC,TOT,2010,100
GRC,TOT,2011,94.16666
GRC,TOT,2012,92.175
GRC,TOT,2013,89.23333
GRC,TOT,2014,87.45
GRC,TOT,2015,88.31667
GRC,TOT,2016,90.625
HUN,CONSTR,1995,59.54227
HUN,CONSTR,1996,59.29353
HUN,CONSTR,1997,64.89722
HUN,CONSTR,1998,73.50873
HUN,CONSTR,1999,79.60422
HUN,CONSTR,2000,90.43253
HUN,CONSTR,2001,98.69989
HUN,CONSTR,2002,116.2013
HUN,CONSTR,2003,119.7016
HUN,CONSTR,2004,124.8187
HUN,CONSTR,2005,144.6037
HUN,CONSTR,2006,143.4453
HUN,CONSTR,2007,122.9352
HUN,CONSTR,2008,116.7347
HUN,CONSTR,2009,111.6843
HUN,CONSTR,2010,100
HUN,CONSTR,2011,92.04934
HUN,CONSTR,2012,85.97383
HUN,CONSTR,2013,93.19943
HUN,CONSTR,2014,105.8422
HUN,CONSTR,2015,109.0424
HUN,CONSTR,2016,88.49071
HUN,MFG,1993,31.76128
HUN,MFG,1994,34.56579
HUN,MFG,1995,36.67141
HUN,MFG,1996,37.69344
HUN,MFG,1997,42.9498
HUN,MFG,1998,49.87196
HUN,MFG,1999,55.79672
HUN,MFG,2000,67.03681
HUN,MFG,2001,70.88602
HUN,MFG,2002,73.12621
HUN,MFG,2003,78.26396
HUN,MFG,2004,85.03894
HUN,MFG,2005,91.26539
HUN,MFG,2006,101.7545
HUN,MFG,2007,110.9957
HUN,MFG,2008,111.0376
HUN,MFG,2009,89.49418
HUN,MFG,2010,99.74458
HUN,MFG,2011,105.7868
HUN,MFG,2012,104.9828
HUN,MFG,2013,106.5237
HUN,MFG,2014,115.2374
HUN,MFG,2015,123.9972
HUN,MFG,2016,125.7767
HUN,TOT,1985,54.48792
HUN,TOT,1986,55.41837
HUN,TOT,1987,56.65745
HUN,TOT,1988,56.15819
HUN,TOT,1989,53.49847
HUN,TOT,1990,48.4559
HUN,TOT,1991,39.68246
HUN,TOT,1992,35.65203
HUN,TOT,1993,37.07799
HUN,TOT,1994,40.5211
HUN,TOT,1995,42.75808
HUN,TOT,1996,43.91964
HUN,TOT,1997,48.65799
HUN,TOT,1998,54.66486
HUN,TOT,1999,60.00934
HUN,TOT,2000,70.76254
HUN,TOT,2001,73.72562
HUN,TOT,2002,76.05257
HUN,TOT,2003,80.90734
HUN,TOT,2004,86.5573
HUN,TOT,2005,92.7262
HUN,TOT,2006,102.5278
HUN,TOT,2007,110.9484
HUN,TOT,2008,110.1615
HUN,TOT,2009,90.64201
HUN,TOT,2010,100
HUN,TOT,2011,105.6834
HUN,TOT,2012,104.294
HUN,TOT,2013,105.7755
HUN,TOT,2014,113.3925
HUN,TOT,2015,121.4112
HUN,TOT,2016,122.2901
ISL,CONSTR,1998,52.90178
ISL,CONSTR,1999,56.95206
ISL,CONSTR,2000,64.69305
ISL,CONSTR,2001,72.757
ISL,CONSTR,2002,62.80676
ISL,CONSTR,2003,76.93439
ISL,CONSTR,2004,96.08573
ISL,CONSTR,2005,127.0623
ISL,CONSTR,2006,184.4781
ISL,CONSTR,2007,213.6693
ISL,CONSTR,2008,212.321
ISL,CONSTR,2009,124.4552
ISL,CONSTR,2010,100
ISL,CONSTR,2011,94.99034
ISL,CONSTR,2012,98.36369
ISL,CONSTR,2013,113.0368
ISL,CONSTR,2014,131.2104
ISL,CONSTR,2015,155.5965
ISL,CONSTR,2016,214.6515
ISL,MFG,1998,33.28234
ISL,MFG,1999,34.52617
ISL,MFG,2000,36.61039
ISL,MFG,2001,43.23779
ISL,MFG,2002,45.21936
ISL,MFG,2003,43.74666
ISL,MFG,2004,47.7
ISL,MFG,2005,53.61722
ISL,MFG,2006,62.64864
ISL,MFG,2007,63.02798
ISL,MFG,2008,85.43694
ISL,MFG,2009,88.60677
ISL,MFG,2010,100
ISL,MFG,2011,112.1134
ISL,MFG,2012,117.1208
ISL,MFG,2013,112.4111
ISL,MFG,2014,113.6428
ISL,MFG,2015,124.3539
ISL,MFG,2016,113.1507
ISL,TOT,1998,33.28234
ISL,TOT,1999,34.52617
ISL,TOT,2000,36.61039
ISL,TOT,2001,43.23779
ISL,TOT,2002,45.21936
ISL,TOT,2003,43.74666
ISL,TOT,2004,47.7
ISL,TOT,2005,53.61722
ISL,TOT,2006,62.64864
ISL,TOT,2007,63.02798
ISL,TOT,2008,85.43694
ISL,TOT,2009,88.60677
ISL,TOT,2010,100
ISL,TOT,2011,112.1134
ISL,TOT,2012,117.1208
ISL,TOT,2013,112.4111
ISL,TOT,2014,113.6428
ISL,TOT,2015,124.3539
ISL,TOT,2016,113.1507
IRL,CONSTR,2000,230.7077
IRL,CONSTR,2001,238.5346
IRL,CONSTR,2002,243.4859
IRL,CONSTR,2003,257.2643
IRL,CONSTR,2004,322.6306
IRL,CONSTR,2005,354.5136
IRL,CONSTR,2006,368.3921
IRL,CONSTR,2007,318.8047
IRL,CONSTR,2008,225.6564
IRL,CONSTR,2009,142.3356
IRL,CONSTR,2010,100
IRL,CONSTR,2011,83.32083
IRL,CONSTR,2012,81.29533
IRL,CONSTR,2013,90.52263
IRL,CONSTR,2014,97.89948
IRL,CONSTR,2015,105.6014
IRL,CONSTR,2016,125.1563
IRL,MFG,1976,8.256483
IRL,MFG,1977,8.881044
IRL,MFG,1978,9.583676
IRL,MFG,1979,10.30415
IRL,MFG,1980,10.21158
IRL,MFG,1981,10.81416
IRL,MFG,1982,10.69729
IRL,MFG,1983,11.61314
IRL,MFG,1984,12.79594
IRL,MFG,1985,13.39661
IRL,MFG,1986,13.7897
IRL,MFG,1987,15.19561
IRL,MFG,1988,17.08668
IRL,MFG,1989,19.08264
IRL,MFG,1990,19.97939
IRL,MFG,1991,20.62461
IRL,MFG,1992,22.68032
IRL,MFG,1993,23.90324
IRL,MFG,1994,26.9643
IRL,MFG,1995,32.35866
IRL,MFG,1996,35.0971
IRL,MFG,1997,41.86444
IRL,MFG,1998,50.77751
IRL,MFG,1999,58.40764
IRL,MFG,2000,66.95309
IRL,MFG,2001,74.58321
IRL,MFG,2002,80.93791
IRL,MFG,2003,85.49198
IRL,MFG,2004,86.4373
IRL,MFG,2005,89.97852
IRL,MFG,2006,92.96455
IRL,MFG,2007,98.12634
IRL,MFG,2008,95.56796
IRL,MFG,2009,91.6291
IRL,MFG,2010,100
IRL,MFG,2011,100.1083
IRL,MFG,2012,98.85833
IRL,MFG,2013,96.4
IRL,MFG,2014,117.65
IRL,MFG,2015,165.7917
IRL,MFG,2016,166.6167
IRL,TOT,1976,9.485457
IRL,TOT,1977,10.24806
IRL,TOT,1978,11.05673
IRL,TOT,1979,11.90853
IRL,TOT,1980,11.6054
IRL,TOT,1981,12.23545
IRL,TOT,1982,12.14638
IRL,TOT,1983,13.1029
IRL,TOT,1984,14.40194
IRL,TOT,1985,14.88764
IRL,TOT,1986,15.21097
IRL,TOT,1987,16.5607
IRL,TOT,1988,18.32997
IRL,TOT,1989,20.45207
IRL,TOT,1990,21.4513
IRL,TOT,1991,22.17898
IRL,TOT,1992,24.20283
IRL,TOT,1993,25.52933
IRL,TOT,1994,28.59163
IRL,TOT,1995,34.12501
IRL,TOT,1996,36.88411
IRL,TOT,1997,43.33466
IRL,TOT,1998,51.88486
IRL,TOT,1999,59.57095
IRL,TOT,2000,68.08325
IRL,TOT,2001,75.58742
IRL,TOT,2002,81.76509
IRL,TOT,2003,86.38887
IRL,TOT,2004,87.45764
IRL,TOT,2005,90.92927
IRL,TOT,2006,93.70354
IRL,TOT,2007,98.61536
IRL,TOT,2008,96.47781
IRL,TOT,2009,92.17239
IRL,TOT,2010,100
IRL,TOT,2011,99.5667
IRL,TOT,2012,98.10849
IRL,TOT,2013,95.92534
IRL,TOT,2014,115.9903
IRL,TOT,2015,158.8368
IRL,TOT,2016,159.92
ITA,CONSTR,1995,77.72314
ITA,CONSTR,1996,77.03976
ITA,CONSTR,1997,78.23985
ITA,CONSTR,1998,78.43153
ITA,CONSTR,1999,85.53213
ITA,CONSTR,2000,89.78248
ITA,CONSTR,2001,95.55796
ITA,CONSTR,2002,100.5417
ITA,CONSTR,2003,102.9669
ITA,CONSTR,2004,106.1672
ITA,CONSTR,2005,105.9755
ITA,CONSTR,2006,109.4091
ITA,CONSTR,2007,117.4681
ITA,CONSTR,2008,116.7931
ITA,CONSTR,2009,103.4836
ITA,CONSTR,2010,100
ITA,CONSTR,2011,94.7579
ITA,CONSTR,2012,82.42354
ITA,CONSTR,2013,73.9645
ITA,CONSTR,2014,68.63905
ITA,CONSTR,2015,67.92233
ITA,CONSTR,2016,67.27227
ITA,MFG,1955,20.50971
ITA,MFG,1956,22.09367
ITA,MFG,1957,23.82685
ITA,MFG,1958,24.56431
ITA,MFG,1959,27.34772
ITA,MFG,1960,31.69787
ITA,MFG,1961,35.12835
ITA,MFG,1962,38.83287
ITA,MFG,1963,42.41257
ITA,MFG,1964,42.69091
ITA,MFG,1965,44.66512
ITA,MFG,1966,51.84435
ITA,MFG,1967,56.2252
ITA,MFG,1968,59.71173
ITA,MFG,1969,62.02313
ITA,MFG,1970,66.15771
ITA,MFG,1971,65.3923
ITA,MFG,1972,68.10193
ITA,MFG,1973,74.91705
ITA,MFG,1974,78.44777
ITA,MFG,1975,70.5926
ITA,MFG,1976,79.54804
ITA,MFG,1977,80.44031
ITA,MFG,1978,81.81428
ITA,MFG,1979,87.50723
ITA,MFG,1980,92.7841
ITA,MFG,1981,91.26829
ITA,MFG,1982,88.28124
ITA,MFG,1983,85.25705
ITA,MFG,1984,88.25153
ITA,MFG,1985,89.15804
ITA,MFG,1986,92.33827
