LOCATION,TIME,Value
ISL,2013,0
ISL,2014,0
ISL,2015,0
IRL,1960,
IRL,1961,
IRL,1962,
IRL,1963,
IRL,1964,
IRL,1965,
IRL,1966,
IRL,1967,
IRL,1968,
IRL,1969,
IRL,1970,
IRL,1971,0
IRL,1972,0
IRL,1973,0
IRL,1974,0
IRL,1975,0
IRL,1976,0
IRL,1977,0
IRL,1978,0
IRL,1979,0
IRL,1980,0
IRL,1981,0
IRL,1982,0
IRL,1983,0
IRL,1984,0
IRL,1985,0
IRL,1986,0
IRL,1987,0
IRL,1988,0
IRL,1989,0
IRL,1990,0
IRL,1991,0
IRL,1992,0
IRL,1993,0
IRL,1994,0
IRL,1995,0
IRL,1996,0
IRL,1997,0
IRL,1998,0
IRL,1999,0
IRL,2000,0
IRL,2001,0
IRL,2002,0
IRL,2003,0
IRL,2004,0
IRL,2005,0
IRL,2006,0
IRL,2007,0
IRL,2008,0
IRL,2009,0
IRL,2010,0
IRL,2011,0
IRL,2012,0
IRL,2013,0
IRL,2014,0
IRL,2015,0
ITA,1960,
ITA,1961,
ITA,1962,
ITA,1963,
ITA,1964,
ITA,1965,
ITA,1966,
ITA,1967,
ITA,1968,
ITA,1969,
ITA,1970,
ITA,1971,1254.013
ITA,1972,1094.411
ITA,1973,995.61
ITA,1974,1024.11
ITA,1975,1017.46
ITA,1976,1046.911
ITA,1977,1028.86
ITA,1978,1350.914
ITA,1979,1555.166
ITA,1980,1710.017
ITA,1981,1364.214
ITA,1982,1640.666
ITA,1983,2097.621
ITA,1984,2128.021
ITA,1985,2234.422
ITA,1986,2402.574
ITA,1987,3712.637
ITA,1988,4570.496
ITA,1989,4349.144
ITA,1990,4408.994
ITA,1991,4091.691
ITA,1992,4254.237
ITA,1993,4388.161
ITA,1994,4632.265
ITA,1995,5207.005
ITA,1996,5428.962
ITA,1997,5924.868
ITA,1998,5598.93
ITA,1999,4997.045
ITA,2000,4554.13
ITA,2001,4065.223
ITA,2002,5536.058
ITA,2003,5571.064
ITA,2004,5446.04
ITA,2005,6109.832
ITA,2006,5767.898
ITA,2007,5858.88
ITA,2008,5219.003
ITA,2009,4550.13
ITA,2010,5079.029
ITA,2011,5282.99
ITA,2012,5395.969
ITA,2013,5500.949
ITA,2014,5763.898
ITA,2015,5428.962
JPN,1960,
JPN,1961,
JPN,1962,
JPN,1963,
JPN,1964,
JPN,1965,
JPN,1966,
JPN,1967,
JPN,1968,
JPN,1969,
JPN,1970,
JPN,1971,763.351
JPN,1972,722.748
JPN,1973,709.551
JPN,1974,681.129
JPN,1975,612.102
JPN,1976,584.695
JPN,1977,597.891
JPN,1978,547.136
JPN,1979,487.246
JPN,1980,436.491
JPN,1981,394.872
JPN,1982,211.14
JPN,1983,210.125
JPN,1984,212.155
JPN,1985,347.163
JPN,1986,463.898
JPN,1987,441.566
JPN,1988,419.234
JPN,1989,368.48
JPN,1990,365.251
JPN,1991,578.795
JPN,1992,622.473
JPN,1993,571.101
JPN,1994,541.479
JPN,1995,540.361
JPN,1996,522.09
JPN,1997,498.705
JPN,1998,431.395
JPN,1999,370.553
JPN,2000,334.729
JPN,2001,289.607
JPN,2002,255.359
JPN,2003,297.75
JPN,2004,296.359
JPN,2005,320.619
JPN,2006,284.168
JPN,2007,289.402
JPN,2008,294.642
JPN,2009,268.203
JPN,2010,253.147
JPN,2011,246.024
JPN,2012,242.786
JPN,2013,229.179
JPN,2014,227.151
JPN,2015,209.912
KOR,1960,
KOR,1961,
KOR,1962,
KOR,1963,
KOR,1964,
KOR,1965,
KOR,1966,
KOR,1967,
KOR,1968,
KOR,1969,
KOR,1970,
KOR,1971,0
KOR,1972,0
KOR,1973,0
KOR,1974,0
KOR,1975,0
KOR,1976,0
KOR,1977,0
KOR,1978,0
KOR,1979,0
KOR,1980,0
KOR,1981,0
KOR,1982,0
KOR,1983,0
KOR,1984,0
KOR,1985,0
KOR,1986,0
KOR,1987,0
KOR,1988,0
KOR,1989,0
KOR,1990,0
KOR,1991,0
KOR,1992,0
KOR,1993,0
KOR,1994,0
KOR,1995,0
KOR,1996,0
KOR,1997,0
KOR,1998,0
KOR,1999,0
KOR,2000,0
KOR,2001,0
KOR,2002,0
KOR,2003,0
KOR,2004,0
KOR,2005,55.073
KOR,2006,45.894
KOR,2007,31.616
KOR,2008,21.417
KOR,2009,42.835
KOR,2010,54.053
KOR,2011,39.775
KOR,2012,36.715
KOR,2013,39.775
KOR,2014,27.537
KOR,2015,17.338
LUX,1960,
LUX,1961,
LUX,1962,
LUX,1963,
LUX,1964,
LUX,1965,
LUX,1966,
LUX,1967,
LUX,1968,
LUX,1969,
LUX,1970,
LUX,1971,0
LUX,1972,0
LUX,1973,0
LUX,1974,0
LUX,1975,0
LUX,1976,0
LUX,1977,0
LUX,1978,0
LUX,1979,0
LUX,1980,0
LUX,1981,0
LUX,1982,0
LUX,1983,0
LUX,1984,0
LUX,1985,0
LUX,1986,0
LUX,1987,0
LUX,1988,0
LUX,1989,0
LUX,1990,0
LUX,1991,0
LUX,1992,0
LUX,1993,0
LUX,1994,0
LUX,1995,0
LUX,1996,0
LUX,1997,0
LUX,1998,0
LUX,1999,0
LUX,2000,0
LUX,2001,0
LUX,2002,0
LUX,2003,0
LUX,2004,0
LUX,2005,0
LUX,2006,0
LUX,2007,0
LUX,2008,0
LUX,2009,0
LUX,2010,0
LUX,2011,0
LUX,2012,0
LUX,2013,0
LUX,2014,0
LUX,2015,0
MEX,1960,
MEX,1961,
MEX,1962,
MEX,1963,
MEX,1964,
MEX,1965,
MEX,1966,
MEX,1967,
MEX,1968,
MEX,1969,
MEX,1970,
MEX,1971,23640.056
MEX,1972,24583.797
MEX,1973,25089.553
MEX,1974,31734.178
MEX,1975,39030.216
MEX,1976,44031.134
MEX,1977,53667.812
MEX,1978,66210.565
MEX,1979,79816.418
MEX,1980,108249.02
MEX,1981,129089.209
MEX,1982,152631.148
MEX,1983,147751.612
MEX,1984,149434.769
MEX,1985,145792.313
MEX,1986,135181.548
MEX,1987,142214.593
MEX,1988,140729.693
MEX,1989,140789.373
MEX,1990,141060.324
MEX,1991,148968.766
MEX,1992,147940.489
MEX,1993,149137.526
MEX,1994,147729.865
MEX,1995,144539.08
MEX,1996,151053.044
MEX,1997,162245.691
MEX,1998,159320.512
MEX,1999,157198.097
MEX,2000,157636.505
MEX,2001,164989.176
MEX,2002,168332.615
MEX,2003,179107.48
MEX,2004,179813.71
MEX,2005,180468.109
MEX,2006,176023.493
MEX,2007,165204.28
MEX,2008,149574.329
MEX,2009,146731.525
MEX,2010,136881.197
MEX,2011,135879.108
MEX,2012,142421.594
MEX,2013,139912.757
MEX,2014,134435.57
MEX,2015,125360.483
NLD,1960,
NLD,1961,
NLD,1962,
NLD,1963,
NLD,1964,
NLD,1965,
NLD,1966,
NLD,1967,
NLD,1968,
NLD,1969,
NLD,1970,
NLD,1971,1748.102
NLD,1972,1628.774
NLD,1973,1521.685
NLD,1974,1490.068
NLD,1975,1447.232
NLD,1976,1398.277
NLD,1977,1409.496
NLD,1978,1429.894
NLD,1979,1342.183
NLD,1980,1305.467
NLD,1981,1374.82
NLD,1982,1669.57
NLD,1983,2640.51
NLD,1984,3163.717
NLD,1985,3802.172
NLD,1986,4720.078
NLD,1987,4376.373
NLD,1988,3986.773
NLD,1989,3458.467
NLD,1990,3603.292
NLD,1991,3322.821
NLD,1992,2901.604
NLD,1993,2725.162
NLD,1994,3505.382
NLD,1995,2775.137
NLD,1996,2265.189
NLD,1997,2110.165
NLD,1998,1749.08
NLD,1999,1625.676
NLD,2000,1471.675
NLD,2001,1397.225
NLD,2002,2276.354
NLD,2003,2349.785
NLD,2004,2147.85
NLD,2005,1521.649
NLD,2006,1374.787
NLD,2007,2109.095
NLD,2008,1765.398
NLD,2009,1338.072
NLD,2010,1040.269
NLD,2011,1102.482
NLD,2012,1133.078
NLD,2013,1144.296
NLD,2014,1555.305
NLD,2015,1423.741
NZL,1960,
NZL,1961,
NZL,1962,
NZL,1963,
NZL,1964,
NZL,1965,
NZL,1966,
NZL,1967,
NZL,1968,
NZL,1969,
NZL,1970,
NZL,1971,0
NZL,1972,154.676
NZL,1973,175.519
NZL,1974,186.489
NZL,1975,197.459
NZL,1976,523.267
NZL,1977,726.211
NZL,1978,616.511
NZL,1979,405.888
NZL,1980,351.039
NZL,1981,448.671
NZL,1982,713.047
NZL,1983,699.883
NZL,1984,894.051
NZL,1985,1313.103
NZL,1986,1446.937
NZL,1987,1297.791
NZL,1988,1567.864
NZL,1989,1765.779
NZL,1990,1829.69
NZL,1991,1922.463
NZL,1992,1812.166
NZL,1993,1920.401
NZL,1994,1957.788
NZL,1995,1656.719
NZL,1996,2194.822
NZL,1997,2902.948
NZL,1998,2300.445
NZL,1999,1883.466
NZL,2000,1681.292
NZL,2001,1575.327
NZL,2002,1428.163
NZL,2003,1110.776
NZL,2004,959.685
NZL,2005,885.6
NZL,2006,878.118
NZL,2007,1959.155
NZL,2008,2839.03
NZL,2009,2683.494
NZL,2010,2574.596
NZL,2011,2204.631
NZL,2012,1925.318
NZL,2013,1650.557
NZL,2014,1838.825
NZL,2015,1928.169
NOR,1960,
NOR,1961,
NOR,1962,
NOR,1963,
NOR,1964,
NOR,1965,
NOR,1966,
NOR,1967,
NOR,1968,
NOR,1969,
NOR,1970,
NOR,1971,287.213
NOR,1972,1545.628
NOR,1973,1506.846
NOR,1974,1672.892
NOR,1975,9071.181
NOR,1976,13684.66
NOR,1977,13719.342
NOR,1978,16174.119
NOR,1979,17839.546
NOR,1980,23064.361
NOR,1981,22411.739
NOR,1982,23346.468
NOR,1983,29770.302
NOR,1984,34753.833
NOR,1985,37921.934
NOR,1986,39375.024
NOR,1987,48962.496
NOR,1988,56392.028
NOR,1989,72620.943
NOR,1990,81122.385
NOR,1991,94425.608
NOR,1992,107652.488
NOR,1993,115703.757
NOR,1994,128379.033
NOR,1995,140886.78
NOR,1996,156659.457
NOR,1997,157225.84
NOR,1998,149859.6
NOR,1999,150120.615
NOR,2000,164121.159
NOR,2001,158958.377
NOR,2002,155340.067
NOR,2003,149237.163
NOR,2004,138970.081
NOR,2005,126334.158
NOR,2006,116432.119
NOR,2007,112513.401
NOR,2008,107727.794
NOR,2009,101051.044
NOR,2010,90682.912
NOR,2011,87348.033
NOR,2012,77727.833
NOR,2013,74792.156
NOR,2014,76923.953
